!Keysight Technologies,E4990A,MY54302543,A.03.06
!Date: Tue Mar 24 14:29:15 2026

BEGIN CH1_DATA
DCV(V), +2.506e-004, DCI(A), +4.021e-006
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+8.63705063500e+006, +3.73365475440e+003, -7.29184545583e+001, -6.57651301804e-005, +1.09669558061e+003
+8.70041470900e+006, +3.67386441734e+003, -7.32820471651e+001, -6.43646609151e-005, +1.05682613844e+003
+8.76424364200e+006, +3.61516551361e+003, -7.36586056111e+001, -6.29977648302e-005, +1.01716320239e+003
+8.82854084300e+006, +3.55976934533e+003, -7.41509924606e+001, -6.17335492672e-005, +9.72184305807e+002
+8.89330974900e+006, +3.50552379748e+003, -7.46473582665e+001, -6.04962371114e-005, +9.28119488319e+002
+8.95855381900e+006, +3.45286021156e+003, -7.50815675492e+001, -5.92748130298e-005, +8.88917003998e+002
+9.02427654000e+006, +3.40165287984e+003, -7.54616568492e+001, -5.80716350884e-005, +8.53909595660e+002
+9.09048142300e+006, +3.35150693127e+003, -7.57632148562e+001, -5.68756080269e-005, +8.24235229555e+002
+9.15717200500e+006, +3.30420213475e+003, -7.59672515648e+001, -5.57144079641e-005, +8.01191190696e+002
+9.22435185100e+006, +3.25917933507e+003, -7.60313714763e+001, -5.45702403920e-005, +7.86735215947e+002
+9.29202454800e+006, +3.21442488159e+003, -7.61221352978e+001, -5.34499071834e-005, +7.70989463806e+002
+9.36019371300e+006, +3.16956518217e+003, -7.62054591729e+001, -5.23388804460e-005, +7.55754057994e+002
+9.42886298900e+006, +3.12538339152e+003, -7.63013843618e+001, -5.12544322480e-005, +7.40136641943e+002
+9.49803604300e+006, +3.08118037752e+003, -7.63960155187e+001, -5.01816542077e-005, +7.24723527511e+002
+9.56771657200e+006, +3.03569368117e+003, -7.64495092633e+001, -4.90918312644e-005, +7.11269569161e+002
+9.63790830000e+006, +2.99116815459e+003, -7.65367676420e+001, -4.80370688914e-005, +6.96407748296e+002
+9.70861497500e+006, +2.94796456161e+003, -7.66540718292e+001, -4.70213769141e-005, +6.80477955891e+002
+9.77984037600e+006, +2.90564676014e+003, -7.67871279233e+001, -4.60340769559e-005, +6.64142484871e+002
+9.85158830900e+006, +2.86479577034e+003, -7.69634001811e+001, -4.50886607027e-005, +6.46221790039e+002
+9.92386260800e+006, +2.82708570192e+003, -7.72353271223e+001, -4.42191357818e-005, +6.24636679111e+002
+9.99666713200e+006, +2.79032340891e+003, -7.75522200768e+001, -4.33798971807e-005, +6.01453418339e+002
+1.00700057730e+007, +2.75300617596e+003, -7.78336953662e+001, -4.25335994658e-005, +5.80195904198e+002
+1.01438824490e+007, +2.71527296233e+003, -7.80713282321e+001, -4.16819839270e-005, +5.61230145938e+002
+1.02183011080e+007, +2.67796777791e+003, -7.82869904534e+001, -4.08420818516e-005, +5.43653252814e+002
+1.02932657240e+007, +2.63791627086e+003, -7.84250284325e+001, -3.99580840961e-005, +5.29297887972e+002
+1.03687803040e+007, +2.59546686901e+003, -7.84694965626e+001, -3.90349430840e-005, +5.18806844017e+002
+1.04448488830e+007, +2.55537921724e+003, -7.85359450057e+001, -3.81611434278e-005, +5.07889620157e+002
+1.05214755240e+007, +2.51797936030e+003, -7.86320735071e+001, -3.73414200695e-005, +4.96315298670e+002
+1.05986643210e+007, +2.48307482403e+003, -7.87499263297e+001, -3.65706457538e-005, +4.84426998374e+002
+1.06764194000e+007, +2.45033037005e+003, -7.88963949233e+001, -3.58436591477e-005, +4.71893712235e+002
+1.07547449140e+007, +2.42541496768e+003, -7.91773330887e+001, -3.52542733929e-005, +4.55419937499e+002
+1.08336450480e+007, +2.40005668439e+003, -7.94338287585e+001, -3.46609044413e-005, +4.40100724029e+002
+1.09131240180e+007, +2.37376962181e+003, -7.96623286434e+001, -3.40566539000e-005, +4.25970751540e+002
+1.09931860700e+007, +2.34705880285e+003, -7.98519303059e+001, -3.34481872675e-005, +4.13534480308e+002
+1.10738354830e+007, +2.31982978360e+003, -8.00222824959e+001, -3.28366913507e-005, +4.01945701675e+002
+1.11550765640e+007, +2.28910115385e+003, -8.00960475406e+001, -3.21730149900e-005, +3.93718659558e+002
+1.12369136550e+007, +2.25779996842e+003, -8.01379151472e+001, -3.15059834887e-005, +3.86709594308e+002
+1.13193511280e+007, +2.22790756412e+003, -8.01958138519e+001, -3.08678459834e-005, +3.79371429958e+002
+1.14023933880e+007, +2.19974935940e+003, -8.02670424527e+001, -3.02622225550e-005, +3.71881588279e+002
+1.14860448710e+007, +2.17287442624e+003, -8.03579537449e+001, -2.96828362196e-005, +3.63939671357e+002
+1.15703100480e+007, +2.14810034006e+003, -8.04774042638e+001, -2.91409493310e-005, +3.55374318899e+002
+1.16551934200e+007, +2.12608302644e+003, -8.06462465493e+001, -2.86462389460e-005, +3.45551408785e+002
+1.17406995230e+007, +2.10415323133e+003, -8.08027238191e+001, -2.81568438416e-005, +3.36315773469e+002
+1.18268329250e+007, +2.08223427131e+003, -8.09445335926e+001, -2.76716075273e-005, +3.27723985647e+002
+1.19135982280e+007, +2.06029205104e+003, -8.10747678352e+001, -2.71903800541e-005, +3.19644944289e+002
+1.20010000690e+007, +2.03841869171e+003, -8.11966307787e+001, -2.67146479031e-005, +3.11967643862e+002
+1.20890431160e+007, +2.01655749239e+003, -8.12942794536e+001, -2.62425578898e-005, +3.05225160116e+002
+1.21777320740e+007, +1.99513303989e+003, -8.13863251724e+001, -2.57809661172e-005, +2.98813721778e+002
+1.22670716820e+007, +1.97362683800e+003, -8.14702549612e+001, -2.53229194033e-005, +2.92733933072e+002
+1.23570667130e+007, +1.95235088770e+003, -8.15465178051e+001, -2.48724417253e-005, +2.87008059023e+002
+1.24477219760e+007, +1.93131297285e+003, -8.16163997871e+001, -2.44296424700e-005, +2.81585166627e+002
+1.25390423130e+007, +1.90982853127e+003, -8.16573003042e+001, -2.39844585277e-005, +2.77103906951e+002
+1.26310326040e+007, +1.88840795395e+003, -8.16886513553e+001, -2.35446183965e-005, +2.72973514317e+002
+1.27236977650e+007, +1.86766685445e+003, -8.17322128956e+001, -2.31189904873e-005, +2.68570205954e+002
+1.28170427460e+007, +1.84780395296e+003, -8.17791138783e+001, -2.27092278669e-005, +2.64216986343e+002
+1.29110725350e+007, +1.82827666898e+003, -8.18317787427e+001, -2.23085524557e-005, +2.59761436967e+002
+1.30057921550e+007, +1.80940778962e+003, -8.19054852236e+001, -2.19215503812e-005, +2.54776289573e+002
+1.31012066680e+007, +1.79193045070e+003, -8.19940047212e+001, -2.15564067630e-005, +2.49574194259e+002
+1.31973211710e+007, +1.77404417978e+003, -8.20847532862e+001, -2.11905073024e-005, +2.44300290641e+002
+1.32941408000e+007, +1.75644547508e+003, -8.21735134266e+001, -2.08319591802e-005, +2.39181431112e+002
+1.33916707280e+007, +1.73887650996e+003, -8.22591072426e+001, -2.04775681871e-005, +2.34215239874e+002
+1.34899161650e+007, +1.72128474715e+003, -8.23458358058e+001, -2.01268924534e-005, +2.29263716570e+002
+1.35888823610e+007, +1.70258874023e+003, -8.24140750573e+001, -1.97664406890e-005, +2.24763656899e+002
+1.36885746040e+007, +1.68422091505e+003, -8.24845407923e+001, -1.94139579146e-005, +2.20285473716e+002
+1.37889982200e+007, +1.66674530717e+003, -8.25633874935e+001, -1.90760392730e-005, +2.15725606421e+002
+1.38901585740e+007, +1.65004331413e+003, -8.26509244256e+001, -1.87510639543e-005, +2.11063887309e+002
+1.39920610730e+007, +1.63387257457e+003, -8.27456230979e+001, -1.84359804860e-005, +2.06316849853e+002
+1.40947111590e+007, +1.62009548015e+003, -8.28861261285e+001, -1.81530004877e-005, +2.00635477366e+002
+1.41981143180e+007, +1.60721961055e+003, -8.30365794923e+001, -1.78833695062e-005, +1.94852305840e+002
+1.43022760750e+007, +1.59360905529e+003, -8.31738939482e+001, -1.76078887275e-005, +1.89410615218e+002
+1.44072019950e+007, +1.57943926440e+003, -8.32879496640e+001, -1.73283237595e-005, +1.84604255068e+002
+1.45128976840e+007, +1.56454530743e+003, -8.33830898824e+001, -1.70432157574e-005, +1.80283067019e+002
+1.46193687880e+007, +1.54825476917e+003, -8.34390122982e+001, -1.67448128551e-005, +1.76904740722e+002
+1.47266209980e+007, +1.52974426587e+003, -8.34364012843e+001, -1.64240379776e-005, +1.74858971774e+002
+1.48346600440e+007, +1.51211409286e+003, -8.34472005815e+001, -1.61168658135e-005, +1.72560593695e+002
+1.49434916970e+007, +1.49518254116e+003, -8.34732448135e+001, -1.58211624228e-005, +1.69953161776e+002
+1.50531217720e+007, +1.48478547775e+003, -8.35250111339e+001, -1.55983301081e-005, +1.67438489824e+002
+1.51635561280e+007, +1.46916778321e+003, -8.35868027221e+001, -1.53237199113e-005, +1.64102852890e+002
+1.52748006650e+007, +1.45511377997e+003, -8.37452974826e+001, -1.50712275605e-005, +1.58532407017e+002
+1.53868613250e+007, +1.44146840903e+003, -8.38864478017e+001, -1.48251208756e-005, +1.53515318291e+002
+1.54997440980e+007, +1.42777086490e+003, -8.40060773335e+001, -1.45805298832e-005, +1.49092080275e+002
+1.56134550130e+007, +1.41423166292e+003, -8.41062425290e+001, -1.43396947582e-005, +1.45219191249e+002
+1.57280001470e+007, +1.40075591603e+003, -8.41872454997e+001, -1.41016610355e-005, +1.41865425834e+002
+1.58433856190e+007, +1.38731921820e+003, -8.41995566677e+001, -1.38649787966e-005, +1.40208022777e+002
+1.59596175950e+007, +1.37392381851e+003, -8.41783773419e+001, -1.36305893391e-005, +1.39359489863e+002
+1.60767022850e+007, +1.36070570361e+003, -8.41720767273e+001, -1.34009882385e-005, +1.38167612849e+002
+1.61946459440e+007, +1.34767780966e+003, -8.41819890771e+001, -1.31762513956e-005, +1.36612796147e+002
+1.63134548740e+007, +1.33474151172e+003, -8.42124962106e+001, -1.29554342317e-005, +1.34594414777e+002
+1.64331354230e+007, +1.32191003106e+003, -8.42752442692e+001, -1.27388481346e-005, +1.31860093513e+002
+1.65536939860e+007, +1.30894971538e+003, -8.43874328544e+001, -1.25245215913e-005, +1.28016838067e+002
+1.66751370030e+007, +1.29636160554e+003, -8.44891263841e+001, -1.23158648522e-005, +1.24495642760e+002
+1.67974709640e+007, +1.28405314272e+003, -8.45807599464e+001, -1.21119401574e-005, +1.21269343000e+002
+1.69207024050e+007, +1.27205282368e+003, -8.46537892400e+001, -1.19127913173e-005, +1.18521790671e+002
+1.70448379100e+007, +1.26035395286e+003, -8.47185417860e+001, -1.17185014584e-005, +1.16013502979e+002
+1.71698841120e+007, +1.24980815946e+003, -8.47207777447e+001, -1.15358602010e-005, +1.14994213499e+002
+1.72958476900e+007, +1.23911129452e+003, -8.47340430805e+001, -1.13540743869e-005, +1.13724330527e+002
+1.74227353770e+007, +1.22846497340e+003, -8.47540715331e+001, -1.11749007604e-005, +1.12319602711e+002
+1.75505539510e+007, +1.21772616067e+003, -8.47739429598e+001, -1.09968891647e-005, +1.10917172166e+002
+1.76793102420e+007, +1.20699277630e+003, -8.48090945100e+001, -1.08211815266e-005, +1.09202071777e+002
+1.78090111280e+007, +1.19579552647e+003, -8.48603179689e+001, -1.06435755104e-005, +1.07124284799e+002
+1.79396635410e+007, +1.18455335267e+003, -8.49284438020e+001, -1.04678356734e-005, +1.04714295223e+002
+1.80712744590e+007, +1.17360416613e+003, -8.49888265347e+001, -1.02965041841e-005, +1.02514338889e+002
+1.82038509170e+007, +1.16286112084e+003, -8.50430627931e+001, -1.01287854443e-005, +1.00479330049e+002
+1.83373999960e+007, +1.15240434470e+003, -8.50999981280e+001, -9.96545503192e-006, +9.84348708474e+001
+1.84719288320e+007, +1.14235957358e+003, -8.51571166512e+001, -9.80748118963e-006, +9.64421654039e+001
+1.86074446140e+007, +1.13307486767e+003, -8.52222841366e+001, -9.65784753580e-006, +9.43741110880e+001
+1.87439545810e+007, +1.12362622706e+003, -8.52794958319e+001, -9.50834968349e-006, +9.24690060424e+001
+1.88814660280e+007, +1.11426306084e+003, -8.53262321634e+001, -9.36107295269e-006, +9.07926077685e+001
+1.90199863010e+007, +1.10473185447e+003, -8.53637019491e+001, -9.21389822930e-006, +8.92959044844e+001
+1.91595228010e+007, +1.09519969358e+003, -8.53897595127e+001, -9.06820504806e-006, +8.80289507105e+001
+1.93000829850e+007, +1.08543224853e+003, -8.53825946078e+001, -8.92178734653e-006, +8.73791667578e+001
+1.94416743610e+007, +1.07570026721e+003, -8.53788252460e+001, -8.77735425331e-006, +8.66662635483e+001
+1.95843044960e+007, +1.06605812078e+003, -8.53761177635e+001, -8.63529314885e-006, +8.59396340351e+001
+1.97279810090e+007, +1.05646844952e+003, -8.53784512948e+001, -8.49531870805e-006, +8.51236807835e+001
+1.98727115780e+007, +1.04690620178e+003, -8.53861312500e+001, -8.35720644821e-006, +8.42133417803e+001
+2.00185039350e+007, +1.03703840488e+003, -8.54006324440e+001, -8.21831089470e-006, +8.31579543575e+001
+2.01653658700e+007, +1.02721898749e+003, -8.54192427181e+001, -8.08141857681e-006, +8.20379742111e+001
+2.03133052290e+007, +1.01773401582e+003, -8.54415839034e+001, -7.94873282640e-006, +8.08848842066e+001
+2.04623299170e+007, +1.00845150196e+003, -8.54665095001e+001, -7.81914307829e-006, +7.97098218309e+001
+2.06124478970e+007, +9.99495250759e+002, -8.54925584928e+001, -7.69353617187e-006, +7.85489059726e+001
+2.07636671880e+007, +9.90786000513e+002, -8.55215947549e+001, -7.57125603051e-006, +7.73638924763e+001
+2.09159958710e+007, +9.82440281926e+002, -8.55562041783e+001, -7.45315599024e-006, +7.61205872359e+001
+2.10694420840e+007, +9.74301505012e+002, -8.55868333062e+001, -7.33788523578e-006, +7.49706993019e+001
+2.12240140260e+007, +9.66376791869e+002, -8.56162406566e+001, -7.22547978773e-006, +7.38663702858e+001
+2.13797199550e+007, +9.58576741322e+002, -8.56464174704e+001, -7.11524849855e-006, +7.27667615557e+001
+2.15365681920e+007, +9.51008320218e+002, -8.56757228943e+001, -7.00793181000e-006, +7.17072092658e+001
+2.16945671150e+007, +9.44313616508e+002, -8.57084101605e+001, -6.90821711939e-006, +7.06652110333e+001
+2.18537251680e+007, +9.37465846639e+002, -8.57389174666e+001, -6.80844579234e-006, +6.96550094998e+001
+2.20140508530e+007, +9.30559081486e+002, -8.57642021683e+001, -6.70928484052e-006, +6.87322987699e+001
+2.21755527370e+007, +9.23427419912e+002, -8.57868626175e+001, -6.60957056301e-006, +6.78413222271e+001
+2.23382394490e+007, +9.16103221735e+002, -8.58105887202e+001, -6.50958961462e-006, +6.69248986327e+001
+2.25021196800e+007, +9.08164233388e+002, -8.58168892401e+001, -6.40623109086e-006, +6.62453250261e+001
+2.26672021880e+007, +8.99963377455e+002, -8.58124401586e+001, -6.30211157367e-006, +6.57168168462e+001
+2.28334957920e+007, +8.91945793934e+002, -8.58195381205e+001, -6.20053495709e-006, +6.50211573544e+001
+2.30010093780e+007, +8.84197213377e+002, -8.58335970946e+001, -6.10201299170e-006, +6.42399155963e+001
+2.31697518950e+007, +8.76759672490e+002, -8.58556755155e+001, -6.00678685957e-006, +6.33625896825e+001
+2.33397323590e+007, +8.69584725773e+002, -8.58972466834e+001, -5.91455109341e-006, +6.22147659153e+001
+2.35109598520e+007, +8.62982629632e+002, -8.59709974196e+001, -5.82743163810e-006, +6.06343869352e+001
+2.36834435240e+007, +8.56355606472e+002, -8.60381774470e+001, -5.74103715065e-006, +5.91671154253e+001
+2.38571925880e+007, +8.49773444540e+002, -8.60932473397e+001, -5.65579405202e-006, +5.78975065381e+001
+2.40322163300e+007, +8.43294170456e+002, -8.61359551059e+001, -5.57207595136e-006, +5.68289157415e+001
+2.42085241000e+007, +8.36909062949e+002, -8.61735247813e+001, -5.48985473103e-006, +5.58510904525e+001
+2.43861253180e+007, +8.30277752683e+002, -8.62002605609e+001, -5.40685846686e-006, +5.50219775778e+001
+2.45650294740e+007, +8.23663740801e+002, -8.62212109496e+001, -5.32485244348e-006, +5.42831543015e+001
+2.47452461260e+007, +8.17248442853e+002, -8.62433438795e+001, -5.24503379870e-006, +5.35453426319e+001
+2.49267849030e+007, +8.10835207050e+002, -8.62671030596e+001, -5.16611519827e-006, +5.27896375726e+001
+2.51096555050e+007, +8.04317505405e+002, -8.62907100631e+001, -5.08740319713e-006, +5.20346047095e+001
+2.52938677010e+007, +7.97751186847e+002, -8.63153601638e+001, -5.00926123753e-006, +5.12673039567e+001
+2.54794313360e+007, +7.91257273969e+002, -8.63421451164e+001, -4.93244755407e-006, +5.04808317748e+001
+2.56663563230e+007, +7.84721908237e+002, -8.63668243292e+001, -4.85621569638e-006, +4.97265647736e+001
+2.58546526490e+007, +7.78275001472e+002, -8.63916376675e+001, -4.78137366255e-006, +4.89816564351e+001
+2.60443303750e+007, +7.71975620183e+002, -8.64168966867e+001, -4.70826319448e-006, +4.82455395968e+001
+2.62353996360e+007, +7.65745927339e+002, -8.64390359801e+001, -4.63636725740e-006, +4.75608953712e+001
+2.64278706400e+007, +7.59305268457e+002, -8.64586936956e+001, -4.56398602915e-006, +4.69008513005e+001
+2.66217536710e+007, +7.53047846840e+002, -8.64769473107e+001, -4.49349762365e-006, +4.62748876754e+001
+2.68170590870e+007, +7.46884396888e+002, -8.64985955724e+001, -4.42436466394e-006, +4.56144750149e+001
+2.70137973250e+007, +7.40898404031e+002, -8.65237334628e+001, -4.35705774863e-006, +4.49244338948e+001
+2.72119788950e+007, +7.35047257043e+002, -8.65504699778e+001, -4.29128830754e-006, +4.42272728023e+001
+2.74116143860e+007, +7.29927648517e+002, -8.65706919266e+001, -4.23045393525e-006, +4.36620732506e+001
+2.76127144650e+007, +7.24795821772e+002, -8.65983901460e+001, -4.17023836184e-006, +4.30053406816e+001
+2.78152898760e+007, +7.19512716125e+002, -8.66250670018e+001, -4.10980442257e-006, +4.23574518951e+001
+2.80193514440e+007, +7.14111901555e+002, -8.66596951686e+001, -4.04939240062e-006, +4.16086570176e+001
+2.82249100700e+007, +7.08580698341e+002, -8.66953233342e+001, -3.98890873405e-006, +4.08464990178e+001
+2.84319767370e+007, +7.02632359191e+002, -8.67416432145e+001, -3.92679809016e-006, +3.99365031610e+001
+2.86405625100e+007, +6.96483020152e+002, -8.67985016780e+001, -3.86429960163e-006, +3.88969154595e+001
+2.88506785330e+007, +6.90392974653e+002, -8.68514370653e+001, -3.80280792091e-006, +3.79199282132e+001
+2.90623360310e+007, +6.84441185279e+002, -8.69011526057e+001, -3.74274499282e-006, +3.70000182559e+001
+2.92755463150e+007, +6.78629951844e+002, -8.69467344366e+001, -3.68409826673e-006, +3.61467621614e+001
+2.94903207750e+007, +6.72886196007e+002, -8.69960584847e+001, -3.62647838817e-006, +3.52623684592e+001
+2.97066708860e+007, +6.67252592411e+002, -8.70549713453e+001, -3.57011708614e-006, +3.42819810518e+001
+2.99246082100e+007, +6.61756080069e+002, -8.71037144299e+001, -3.51507415585e-006, +3.34373395686e+001
+3.01441443880e+007, +6.56337483889e+002, -8.71417874278e+001, -3.46101734109e-006, +3.27279617919e+001
+3.03652911520e+007, +6.51128255362e+002, -8.71692408705e+001, -3.40862292338e-006, +3.21566004157e+001
+3.05880603170e+007, +6.46021660290e+002, -8.71914630744e+001, -3.35732439378e-006, +3.16541497075e+001
+3.08124637860e+007, +6.41482069403e+002, -8.71603284195e+001, -3.30936460771e-006, +3.17798755944e+001
+3.10385135480e+007, +6.36904686432e+002, -8.71315722686e+001, -3.26173884747e-006, +3.18723652322e+001
+3.12662216810e+007, +6.32238162383e+002, -8.71147854494e+001, -3.21421235255e-006, +3.18238432641e+001
+3.14956003510e+007, +6.27485295769e+002, -8.71086765844e+001, -3.16679964728e-006, +3.16514240805e+001
+3.17266618130e+007, +6.22640434775e+002, -8.71149342455e+001, -3.11948039201e-006, +3.13391246539e+001
+3.19594184150e+007, +6.17468516371e+002, -8.71450372098e+001, -3.07111945329e-006, +3.07547999754e+001
+3.21938825900e+007, +6.12134490438e+002, -8.71933982811e+001, -3.02254223499e-006, +2.99730757342e+001
+3.24300668680e+007, +6.06893804250e+002, -8.72386364625e+001, -2.97495511630e-006, +2.92378556936e+001
+3.26679838660e+007, +6.01797722526e+002, -8.72857052073e+001, -2.92860518364e-006, +2.84985304266e+001
+3.29076462970e+007, +5.96737674540e+002, -8.73308608482e+001, -2.88293829983e-006, +2.77891297211e+001
+3.31490669650e+007, +5.91850052984e+002, -8.73832596768e+001, -2.83862110083e-006, +2.70208308214e+001
+3.33922587700e+007, +5.87233103995e+002, -8.74493074498e+001, -2.79611074694e-006, +2.61337992502e+001
+3.36372347060e+007, +5.82589294917e+002, -8.75043724098e+001, -2.75391317087e-006, +2.53677712655e+001
+3.38840078610e+007, +5.77975604326e+002, -8.75485100660e+001, -2.71229682005e-006, +2.47220495068e+001
+3.41325914190e+007, +5.73361940235e+002, -8.75794880281e+001, -2.67111181960e-006, +2.42149888796e+001
+3.43829986640e+007, +5.68767974626e+002, -8.75998193870e+001, -2.63045175869e-006, +2.38193221077e+001
+3.46352429740e+007, +5.64212011188e+002, -8.75827844342e+001, -2.59034502384e-006, +2.37961248640e+001
+3.48893378260e+007, +5.59667529236e+002, -8.75584912514e+001, -2.55072181883e-006, +2.38415409777e+001
+3.51452967960e+007, +5.55141762273e+002, -8.75399332501e+001, -2.51163413721e-006, +2.38283906589e+001
+3.54031335610e+007, +5.50601759192e+002, -8.75227079599e+001, -2.47291936088e-006, +2.37988979733e+001
+3.56628618950e+007, +5.46051857976e+002, -8.75089139747e+001, -2.43459779783e-006, +2.37335743146e+001
+3.59244956780e+007, +5.41363238379e+002, -8.74970993606e+001, -2.39609318274e-006, +2.36413135822e+001
+3.61880488860e+007, +5.36613243370e+002, -8.74886033533e+001, -2.35775687972e-006, +2.35133760819e+001
+3.64535356020e+007, +5.32002674297e+002, -8.74832017560e+001, -2.32046575486e-006, +2.33614563032e+001
+3.67209700110e+007, +5.27517015731e+002, -8.74848295057e+001, -2.28414607792e-006, +2.31495086622e+001
+3.69903664020e+007, +5.23170916208e+002, -8.74929827879e+001, -2.24884341484e-006, +2.28844082458e+001
+3.72617391670e+007, +5.18986679862e+002, -8.75110907621e+001, -2.21464099613e-006, +2.25375158037e+001
+3.75351028070e+007, +5.15157135062e+002, -8.75594241163e+001, -2.18236870022e-006, +2.19370417556e+001
+3.78104719280e+007, +5.11273910841e+002, -8.75980480658e+001, -2.15020530129e-006, +2.14273318758e+001
+3.80878612410e+007, +5.07371398257e+002, -8.76330180263e+001, -2.11830663622e-006, +2.09543773690e+001
+3.83672855680e+007, +5.03451374493e+002, -8.76605938554e+001, -2.08667338880e-006, +2.05503795847e+001
+3.86487598390e+007, +4.99488675271e+002, -8.76796121625e+001, -2.05519942484e-006, +2.02229669294e+001
+3.89322990910e+007, +4.95206438201e+002, -8.76763054737e+001, -2.02273552214e-006, +2.00781467367e+001
+3.92179184760e+007, +4.90979900531e+002, -8.76670798712e+001, -1.99085303290e-006, +1.99857726654e+001
+3.95056332520e+007, +4.86859068639e+002, -8.76626146167e+001, -1.95975997202e-006, +1.98559416165e+001
+3.97954587930e+007, +4.82867253089e+002, -8.76558848294e+001, -1.92952672955e-006, +1.97498091729e+001
+4.00874105840e+007, +4.78993817674e+002, -8.76576192315e+001, -1.90011113646e-006, +1.95768938342e+001
+4.03815042230e+007, +4.75431276460e+002, -8.76554882819e+001, -1.87224075433e-006, +1.94489571702e+001
+4.06777554240e+007, +4.72058586918e+002, -8.76573603402e+001, -1.84542304862e-006, +1.92955761398e+001
+4.09761800160e+007, +4.68621569683e+002, -8.76627351749e+001, -1.81865151761e-006, +1.91111626797e+001
+4.12767939430e+007, +4.65081339544e+002, -8.76724122173e+001, -1.79177977032e-006, +1.88883008216e+001
+4.15796132660e+007, +4.61489650730e+002, -8.76863447054e+001, -1.76501122519e-006, +1.86303045461e+001
+4.18846541660e+007, +4.57813950586e+002, -8.77024687579e+001, -1.73822087244e-006, +1.83531840916e+001
+4.21919329400e+007, +4.53923586064e+002, -8.77338672117e+001, -1.71093567784e-006, +1.79486684997e+001
+4.25014660060e+007, +4.50083475741e+002, -8.77622199027e+001, -1.68413912300e-006, +1.75742752450e+001
+4.28132699030e+007, +4.46326733841e+002, -8.77866230708e+001, -1.65794644256e-006, +1.72376327273e+001
+4.31273612890e+007, +4.42633956470e+002, -8.78069766561e+001, -1.63227666175e-006, +1.69378898196e+001
+4.34437569470e+007, +4.39011445605e+002, -8.78251422005e+001, -1.60714717506e-006, +1.66601834921e+001
+4.37624737810e+007, +4.35459309689e+002, -8.78294862548e+001, -1.58253799939e-006, +1.64923904275e+001
+4.40835288200e+007, +4.31958510692e+002, -8.78354769404e+001, -1.55838885159e-006, +1.63146706849e+001
+4.44069392190e+007, +4.28487380116e+002, -8.78481435972e+001, -1.53462038573e-006, +1.60889087193e+001
+4.47327222560e+007, +4.25039021136e+002, -8.78664342756e+001, -1.51120168502e-006, +1.58238377938e+001
+4.50608953380e+007, +4.21611644759e+002, -8.78872245147e+001, -1.48811871272e-006, +1.55433593298e+001
+4.53914759990e+007, +4.18185646373e+002, -8.79194453525e+001, -1.46530676827e-006, +1.51820413363e+001
+4.57244819030e+007, +4.14787050634e+002, -8.79588868373e+001, -1.44284903217e-006, +1.47733088616e+001
+4.60599308400e+007, +4.11396535581e+002, -8.80006952097e+001, -1.42066938993e-006, +1.43525433151e+001
+4.63978407350e+007, +4.08048314281e+002, -8.80423628389e+001, -1.39887981362e-006, +1.39391616225e+001
+4.67382296410e+007, +4.04715620184e+002, -8.80830466133e+001, -1.37738301823e-006, +1.35381044396e+001
+4.70811157460e+007, +4.01393250111e+002, -8.81243781922e+001, -1.35615930157e-006, +1.31375728194e+001
+4.74265173690e+007, +3.98083246747e+002, -8.81615640893e+001, -1.33520882229e-006, +1.27710098068e+001
+4.77744529650e+007, +3.94761686818e+002, -8.82001104277e+001, -1.31445305484e-006, +1.23990037785e+001
+4.81249411240e+007, +3.91416310634e+002, -8.82396821574e+001, -1.29384972200e-006, +1.20237254797e+001
+4.84780005730e+007, +3.88067324234e+002, -8.82773150013e+001, -1.27346255214e-006, +1.16660781174e+001
+4.88336501750e+007, +3.84682814190e+002, -8.83107774303e+001, -1.25318432161e-006, +1.13397664381e+001
+4.91919089320e+007, +3.82750048095e+002, -8.81595855233e+001, -1.23770636229e-006, +1.22923120658e+001
+4.95527959860e+007, +3.79418591658e+002, -8.81918962356e+001, -1.21801963476e-006, +1.19714633413e+001
+4.99163306200e+007, +3.76018225265e+002, -8.82050855925e+001, -1.19832117348e-006, +1.17776588021e+001
+5.02825322560e+007, +3.72609995171e+002, -8.81957512638e+001, -1.17880542825e-006, +1.17315798060e+001
+5.06514204600e+007, +3.69191611818e+002, -8.81661040414e+001, -1.15946548823e-006, +1.18148912674e+001
+5.10230149430e+007, +3.65690497035e+002, -8.81007312214e+001, -1.14006349297e-006, +1.21198692059e+001
+5.13973355570e+007, +3.62187300896e+002, -8.80131527511e+001, -1.12086052376e-006, +1.25570615428e+001
+5.17744023030e+007, +3.58846603603e+002, -8.79253044098e+001, -1.10237434004e-006, +1.29910926695e+001
+5.21542353270e+007, +3.55637294623e+002, -8.78461432712e+001, -1.08450338837e-006, +1.33659300744e+001
+5.25368549240e+007, +3.52582517550e+002, -8.77761839636e+001, -1.06730767790e-006, +1.36813185306e+001
+5.29222815370e+007, +3.49680100199e+002, -8.77168573550e+001, -1.05076982633e-006, +1.39304899079e+001
+5.33105357580e+007, +3.46946085541e+002, -8.76966572852e+001, -1.03494685052e-006, +1.39437933080e+001
+5.37016383330e+007, +3.44250842829e+002, -8.76766882150e+001, -1.01941369735e-006, +1.39553538661e+001
