Freq.	V(out)
2.51421430651021e+006	1.41002041467132e+001     3.23417750363575e+000
2.51453351916292e+006	1.41003906457977e+001     3.23381139791881e+000
2.51485277234388e+006	1.41005771026933e+001     3.23344532282392e+000
2.51517206605824e+006	1.41007635174085e+001     3.23307927835247e+000
2.51549140031115e+006	1.41009498899516e+001     3.23271326450585e+000
2.51581077510775e+006	1.41011362203308e+001     3.23234728128547e+000
2.51613019045319e+006	1.41013225085544e+001     3.23198132869269e+000
2.51644964635262e+006	1.41015087546308e+001     3.23161540672892e+000
2.51676914281119e+006	1.41016949585682e+001     3.23124951539554e+000
2.51708867983405e+006	1.41018811203749e+001     3.23088365469392e+000
2.51740825742634e+006	1.41020672400593e+001     3.23051782462546e+000
2.51772787559322e+006	1.41022533176296e+001     3.23015202519153e+000
2.51804753433985e+006	1.41024393530941e+001     3.22978625639351e+000
2.51836723367136e+006	1.41026253464611e+001     3.22942051823278e+000
2.51868697359292e+006	1.41028112977389e+001     3.22905481071072e+000
2.51900675410968e+006	1.41029972069359e+001     3.22868913382868e+000
2.51932657522679e+006	1.41031830740602e+001     3.22832348758806e+000
2.51964643694941e+006	1.41033688991202e+001     3.22795787199021e+000
2.51996633928269e+006	1.41035546821242e+001     3.22759228703650e+000
2.52028628223179e+006	1.41037404230804e+001     3.22722673272831e+000
2.52060626580186e+006	1.41039261219972e+001     3.22686120906699e+000
2.52092628999807e+006	1.41041117788828e+001     3.22649571605391e+000
2.52124635482557e+006	1.41042973937455e+001     3.22613025369042e+000
2.52156646028952e+006	1.41044829665936e+001     3.22576482197789e+000
2.52188660639507e+006	1.41046684974354e+001     3.22539942091768e+000
2.52220679314740e+006	1.41048539862792e+001     3.22503405051113e+000
2.52252702055165e+006	1.41050394331331e+001     3.22466871075961e+000
2.52284728861300e+006	1.41052248380056e+001     3.22430340166446e+000
2.52316759733660e+006	1.41054102009049e+001     3.22393812322704e+000
2.52348794672761e+006	1.41055955218393e+001     3.22357287544869e+000
2.52380833679120e+006	1.41057808008170e+001     3.22320765833076e+000
2.52412876753254e+006	1.41059660378463e+001     3.22284247187460e+000
2.52444923895678e+006	1.41061512329355e+001     3.22247731608155e+000
2.52476975106909e+006	1.41063363860929e+001     3.22211219095294e+000
2.52509030387464e+006	1.41065214973267e+001     3.22174709649013e+000
2.52541089737860e+006	1.41067065666452e+001     3.22138203269444e+000
2.52573153158613e+006	1.41068915940567e+001     3.22101699956722e+000
2.52605220650240e+006	1.41070765795695e+001     3.22065199710980e+000
2.52637292213258e+006	1.41072615231917e+001     3.22028702532351e+000
2.52669367848183e+006	1.41074464249318e+001     3.21992208420968e+000
2.52701447555533e+006	1.41076312847979e+001     3.21955717376964e+000
2.52733531335825e+006	1.41078161027983e+001     3.21919229400472e+000
2.52765619189576e+006	1.41080008789413e+001     3.21882744491625e+000
2.52797711117303e+006	1.41081856132351e+001     3.21846262650554e+000
2.52829807119523e+006	1.41083703056880e+001     3.21809783877393e+000
2.52861907196754e+006	1.41085549563083e+001     3.21773308172273e+000
2.52894011349513e+006	1.41087395651042e+001     3.21736835535326e+000
2.52926119578317e+006	1.41089241320839e+001     3.21700365966683e+000
2.52958231883684e+006	1.41091086572558e+001     3.21663899466477e+000
2.52990348266132e+006	1.41092931406281e+001     3.21627436034838e+000
2.53022468726178e+006	1.41094775822090e+001     3.21590975671899e+000
2.53054593264339e+006	1.41096619820069e+001     3.21554518377789e+000
2.53086721881135e+006	1.41098463400298e+001     3.21518064152639e+000
2.53118854577082e+006	1.41100306562862e+001     3.21481612996582e+000
2.53150991352698e+006	1.41102149307842e+001     3.21445164909745e+000
2.53183132208502e+006	1.41103991635322e+001     3.21408719892261e+000
2.53215277145011e+006	1.41105833545382e+001     3.21372277944259e+000
2.53247426162743e+006	1.41107675038107e+001     3.21335839065870e+000
2.53279579262217e+006	1.41109516113578e+001     3.21299403257222e+000
2.53311736443951e+006	1.41111356771878e+001     3.21262970518446e+000
2.53343897708463e+006	1.41113197013090e+001     3.21226540849671e+000
2.53376063056272e+006	1.41115036837295e+001     3.21190114251027e+000
2.53408232487896e+006	1.41116876244576e+001     3.21153690722641e+000
2.53440406003853e+006	1.41118715235016e+001     3.21117270264645e+000
2.53472583604662e+006	1.41120553808697e+001     3.21080852877165e+000
2.53504765290842e+006	1.41122391965701e+001     3.21044438560331e+000
2.53536951062911e+006	1.41124229706112e+001     3.21008027314271e+000
2.53569140921388e+006	1.41126067030010e+001     3.20971619139113e+000
2.53601334866792e+006	1.41127903937479e+001     3.20935214034986e+000
2.53633532899642e+006	1.41129740428601e+001     3.20898812002017e+000
2.53665735020456e+006	1.41131576503457e+001     3.20862413040334e+000
2.53697941229755e+006	1.41133412162132e+001     3.20826017150065e+000
2.53730151528056e+006	1.41135247404706e+001     3.20789624331336e+000
2.53762365915879e+006	1.41137082231263e+001     3.20753234584275e+000
2.53794584393744e+006	1.41138916641884e+001     3.20716847909010e+000
2.53826806962169e+006	1.41140750636651e+001     3.20680464305667e+000
2.53859033621674e+006	1.41142584215648e+001     3.20644083774372e+000
2.53891264372778e+006	1.41144417378956e+001     3.20607706315252e+000
2.53923499216001e+006	1.41146250126658e+001     3.20571331928434e+000
2.53955738151862e+006	1.41148082458835e+001     3.20534960614044e+000
2.53987981180882e+006	1.41149914375570e+001     3.20498592372207e+000
2.54020228303579e+006	1.41151745876946e+001     3.20462227203049e+000
2.54052479520473e+006	1.41153576963044e+001     3.20425865106697e+000
2.54084734832084e+006	1.41155407633947e+001     3.20389506083275e+000
2.54116994238933e+006	1.41157237889736e+001     3.20353150132909e+000
2.54149257741538e+006	1.41159067730495e+001     3.20316797255724e+000
2.54181525340420e+006	1.41160897156305e+001     3.20280447451845e+000
2.54213797036100e+006	1.41162726167248e+001     3.20244100721397e+000
2.54246072829097e+006	1.41164554763407e+001     3.20207757064504e+000
2.54278352719931e+006	1.41166382944863e+001     3.20171416481291e+000
2.54310636709123e+006	1.41168210711699e+001     3.20135078971882e+000
2.54342924797193e+006	1.41170038063997e+001     3.20098744536401e+000
2.54375216984661e+006	1.41171865001839e+001     3.20062413174972e+000
2.54407513272048e+006	1.41173691525308e+001     3.20026084887719e+000
2.54439813659875e+006	1.41175517634484e+001     3.19989759674766e+000
2.54472118148662e+006	1.41177343329451e+001     3.19953437536235e+000
2.54504426738930e+006	1.41179168610290e+001     3.19917118472251e+000
2.54536739431199e+006	1.41180993477083e+001     3.19880802482935e+000
2.54569056225990e+006	1.41182817929913e+001     3.19844489568412e+000
2.54601377123825e+006	1.41184641968862e+001     3.19808179728803e+000
2.54633702125223e+006	1.41186465594011e+001     3.19771872964232e+000
2.54666031230707e+006	1.41188288805442e+001     3.19735569274820e+000
2.54698364440797e+006	1.41190111603238e+001     3.19699268660690e+000
2.54730701756014e+006	1.41191933987480e+001     3.19662971121965e+000
2.54763043176880e+006	1.41193755958251e+001     3.19626676658765e+000
2.54795388703915e+006	1.41195577515633e+001     3.19590385271212e+000
2.54827738337641e+006	1.41197398659707e+001     3.19554096959429e+000
2.54860092078580e+006	1.41199219390555e+001     3.19517811723536e+000
2.54892449927253e+006	1.41201039708259e+001     3.19481529563655e+000
2.54924811884182e+006	1.41202859612902e+001     3.19445250479907e+000
2.54957177949887e+006	1.41204679104565e+001     3.19408974472412e+000
2.54989548124891e+006	1.41206498183330e+001     3.19372701541291e+000
2.55021922409716e+006	1.41208316849279e+001     3.19336431686665e+000
2.55054300804883e+006	1.41210135102494e+001     3.19300164908654e+000
2.55086683310914e+006	1.41211952943057e+001     3.19263901207378e+000
2.55119069928331e+006	1.41213770371049e+001     3.19227640582957e+000
2.55151460657657e+006	1.41215587386552e+001     3.19191383035512e+000
2.55183855499412e+006	1.41217403989649e+001     3.19155128565161e+000
2.55216254454120e+006	1.41219220180422e+001     3.19118877172024e+000
2.55248657522302e+006	1.41221035958951e+001     3.19082628856221e+000
2.55281064704480e+006	1.41222851325318e+001     3.19046383617870e+000
2.55313476001178e+006	1.41224666279607e+001     3.19010141457091e+000
2.55345891412917e+006	1.41226480821898e+001     3.18973902374002e+000
2.55378310940220e+006	1.41228294952272e+001     3.18937666368723e+000
2.55410734583610e+006	1.41230108670813e+001     3.18901433441371e+000
2.55443162343608e+006	1.41231921977602e+001     3.18865203592064e+000
2.55475594220738e+006	1.41233734872720e+001     3.18828976820922e+000
2.55508030215522e+006	1.41235547356249e+001     3.18792753128062e+000
2.55540470328484e+006	1.41237359428271e+001     3.18756532513601e+000
2.55572914560146e+006	1.41239171088867e+001     3.18720314977658e+000
2.55605362911030e+006	1.41240982338120e+001     3.18684100520350e+000
2.55637815381661e+006	1.41242793176111e+001     3.18647889141793e+000
2.55670271972560e+006	1.41244603602922e+001     3.18611680842106e+000
2.55702732684252e+006	1.41246413618634e+001     3.18575475621405e+000
2.55735197517259e+006	1.41248223223329e+001     3.18539273479807e+000
2.55767666472104e+006	1.41250032417089e+001     3.18503074417428e+000
2.55800139549311e+006	1.41251841199995e+001     3.18466878434385e+000
2.55832616749404e+006	1.41253649572129e+001     3.18430685530795e+000
2.55865098072905e+006	1.41255457533573e+001     3.18394495706773e+000
2.55897583520339e+006	1.41257265084407e+001     3.18358308962435e+000
2.55930073092228e+006	1.41259072224715e+001     3.18322125297897e+000
2.55962566789097e+006	1.41260878954577e+001     3.18285944713275e+000
2.55995064611469e+006	1.41262685274075e+001     3.18249767208683e+000
2.56027566559868e+006	1.41264491183291e+001     3.18213592784238e+000
2.56060072634818e+006	1.41266296682306e+001     3.18177421440055e+000
2.56092582836842e+006	1.41268101771201e+001     3.18141253176247e+000
2.56125097166466e+006	1.41269906450058e+001     3.18105087992931e+000
2.56157615624212e+006	1.41271710718960e+001     3.18068925890221e+000
2.56190138210605e+006	1.41273514577986e+001     3.18032766868230e+000
2.56222664926169e+006	1.41275318027219e+001     3.17996610927074e+000
2.56255195771429e+006	1.41277121066741e+001     3.17960458066866e+000
2.56287730746908e+006	1.41278923696632e+001     3.17924308287720e+000
2.56320269853132e+006	1.41280725916975e+001     3.17888161589751e+000
2.56352813090623e+006	1.41282527727850e+001     3.17852017973071e+000
2.56385360459908e+006	1.41284329129339e+001     3.17815877437794e+000
2.56417911961511e+006	1.41286130121524e+001     3.17779739984033e+000
2.56450467595956e+006	1.41287930704485e+001     3.17743605611902e+000
2.56483027363767e+006	1.41289730878305e+001     3.17707474321513e+000
2.56515591265471e+006	1.41291530643065e+001     3.17671346112979e+000
2.56548159301591e+006	1.41293329998846e+001     3.17635220986412e+000
2.56580731472653e+006	1.41295128945730e+001     3.17599098941925e+000
2.56613307779181e+006	1.41296927483798e+001     3.17562979979631e+000
2.56645888221701e+006	1.41298725613131e+001     3.17526864099641e+000
2.56678472800738e+006	1.41300523333811e+001     3.17490751302066e+000
2.56711061516816e+006	1.41302320645919e+001     3.17454641587020e+000
2.56743654370462e+006	1.41304117549536e+001     3.17418534954613e+000
2.56776251362200e+006	1.41305914044744e+001     3.17382431404957e+000
2.56808852492556e+006	1.41307710131624e+001     3.17346330938163e+000
2.56841457762055e+006	1.41309505810257e+001     3.17310233554342e+000
2.56874067171223e+006	1.41311301080725e+001     3.17274139253605e+000
2.56906680720585e+006	1.41313095943109e+001     3.17238048036063e+000
2.56939298410668e+006	1.41314890397490e+001     3.17201959901826e+000
2.56971920241996e+006	1.41316684443949e+001     3.17165874851005e+000
2.57004546215096e+006	1.41318478082568e+001     3.17129792883710e+000
2.57037176330493e+006	1.41320271313428e+001     3.17093714000051e+000
2.57069810588714e+006	1.41322064136611e+001     3.17057638200138e+000
2.57102448990284e+006	1.41323856552196e+001     3.17021565484080e+000
2.57135091535729e+006	1.41325648560267e+001     3.16985495851987e+000
2.57167738225576e+006	1.41327440160903e+001     3.16949429303969e+000
2.57200389060350e+006	1.41329231354185e+001     3.16913365840135e+000
2.57233044040579e+006	1.41331022140197e+001     3.16877305460594e+000
2.57265703166787e+006	1.41332812519017e+001     3.16841248165454e+000
2.57298366439503e+006	1.41334602490728e+001     3.16805193954825e+000
2.57331033859251e+006	1.41336392055410e+001     3.16769142828815e+000
2.57363705426559e+006	1.41338181213146e+001     3.16733094787532e+000
2.57396381141953e+006	1.41339969964015e+001     3.16697049831085e+000
2.57429061005960e+006	1.41341758308099e+001     3.16661007959582e+000
2.57461745019107e+006	1.41343546245479e+001     3.16624969173131e+000
2.57494433181920e+006	1.41345333776236e+001     3.16588933471838e+000
2.57527125494926e+006	1.41347120900452e+001     3.16552900855813e+000
2.57559821958652e+006	1.41348907618207e+001     3.16516871325162e+000
2.57592522573626e+006	1.41350693929582e+001     3.16480844879993e+000
2.57625227340373e+006	1.41352479834659e+001     3.16444821520412e+000
2.57657936259422e+006	1.41354265333518e+001     3.16408801246527e+000
2.57690649331300e+006	1.41356050426241e+001     3.16372784058444e+000
2.57723366556533e+006	1.41357835112908e+001     3.16336769956270e+000
2.57756087935649e+006	1.41359619393600e+001     3.16300758940111e+000
2.57788813469176e+006	1.41361403268400e+001     3.16264751010074e+000
2.57821543157641e+006	1.41363186737386e+001     3.16228746166264e+000
2.57854277001571e+006	1.41364969800642e+001     3.16192744408788e+000
2.57887015001494e+006	1.41366752458246e+001     3.16156745737751e+000
2.57919757157938e+006	1.41368534710281e+001     3.16120750153259e+000
2.57952503471430e+006	1.41370316556827e+001     3.16084757655417e+000
2.57985253942499e+006	1.41372097997966e+001     3.16048768244331e+000
2.58018008571671e+006	1.41373879033778e+001     3.16012781920105e+000
2.58050767359476e+006	1.41375659664343e+001     3.15976798682845e+000
2.58083530306440e+006	1.41377439889744e+001     3.15940818532654e+000
2.58116297413093e+006	1.41379219710061e+001     3.15904841469639e+000
2.58149068679962e+006	1.41380999125374e+001     3.15868867493903e+000
2.58181844107575e+006	1.41382778135765e+001     3.15832896605551e+000
2.58214623696460e+006	1.41384556741314e+001     3.15796928804686e+000
2.58247407447147e+006	1.41386334942103e+001     3.15760964091413e+000
2.58280195360163e+006	1.41388112738212e+001     3.15725002465835e+000
2.58312987436037e+006	1.41389890129722e+001     3.15689043928056e+000
2.58345783675297e+006	1.41391667116713e+001     3.15653088478180e+000
2.58378584078473e+006	1.41393443699268e+001     3.15617136116309e+000
2.58411388646092e+006	1.41395219877465e+001     3.15581186842547e+000
2.58444197378683e+006	1.41396995651387e+001     3.15545240656996e+000
2.58477010276775e+006	1.41398771021113e+001     3.15509297559760e+000
2.58509827340897e+006	1.41400545986726e+001     3.15473357550941e+000
2.58542648571579e+006	1.41402320548305e+001     3.15437420630642e+000
2.58575473969348e+006	1.41404094705930e+001     3.15401486798965e+000
2.58608303534734e+006	1.41405868459684e+001     3.15365556056011e+000
2.58641137268266e+006	1.41407641809647e+001     3.15329628401884e+000
2.58673975170474e+006	1.41409414755898e+001     3.15293703836684e+000
2.58706817241886e+006	1.41411187298520e+001     3.15257782360514e+000
2.58739663483033e+006	1.41412959437593e+001     3.15221863973474e+000
2.58772513894442e+006	1.41414731173196e+001     3.15185948675667e+000
2.58805368476645e+006	1.41416502505412e+001     3.15150036467193e+000
2.58838227230169e+006	1.41418273434321e+001     3.15114127348153e+000
2.58871090155546e+006	1.41420043960003e+001     3.15078221318648e+000
2.58903957253304e+006	1.41421814082538e+001     3.15042318378779e+000
2.58936828523974e+006	1.41423583802009e+001     3.15006418528646e+000
2.58969703968085e+006	1.41425353118494e+001     3.14970521768350e+000
2.59002583586167e+006	1.41427122032076e+001     3.14934628097991e+000
2.59035467378750e+006	1.41428890542833e+001     3.14898737517668e+000
2.59068355346364e+006	1.41430658650848e+001     3.14862850027482e+000
2.59101247489539e+006	1.41432426356200e+001     3.14826965627532e+000
2.59134143808805e+006	1.41434193658970e+001     3.14791084317917e+000
2.59167044304693e+006	1.41435960559239e+001     3.14755206098738e+000
2.59199948977732e+006	1.41437727057087e+001     3.14719330970093e+000
2.59232857828453e+006	1.41439493152595e+001     3.14683458932082e+000
2.59265770857387e+006	1.41441258845843e+001     3.14647589984802e+000
2.59298688065064e+006	1.41443024136911e+001     3.14611724128354e+000
2.59331609452014e+006	1.41444789025881e+001     3.14575861362834e+000
2.59364535018768e+006	1.41446553512833e+001     3.14540001688343e+000
2.59397464765858e+006	1.41448317597846e+001     3.14504145104977e+000
2.59430398693812e+006	1.41450081281002e+001     3.14468291612836e+000
2.59463336803163e+006	1.41451844562381e+001     3.14432441212016e+000
2.59496279094441e+006	1.41453607442064e+001     3.14396593902616e+000
2.59529225568178e+006	1.41455369920130e+001     3.14360749684733e+000
2.59562176224903e+006	1.41457131996661e+001     3.14324908558465e+000
2.59595131065149e+006	1.41458893671737e+001     3.14289070523908e+000
2.59628090089447e+006	1.41460654945437e+001     3.14253235581161e+000
2.59661053298327e+006	1.41462415817843e+001     3.14217403730319e+000
2.59694020692320e+006	1.41464176289035e+001     3.14181574971479e+000
2.59726992271960e+006	1.41465936359093e+001     3.14145749304739e+000
2.59759968037776e+006	1.41467696028098e+001     3.14109926730194e+000
2.59792947990300e+006	1.41469455296130e+001     3.14074107247941e+000
2.59825932130064e+006	1.41471214163269e+001     3.14038290858076e+000
2.59858920457599e+006	1.41472972629595e+001     3.14002477560695e+000
2.59891912973437e+006	1.41474730695190e+001     3.13966667355893e+000
2.59924909678111e+006	1.41476488360132e+001     3.13930860243767e+000
2.59957910572150e+006	1.41478245624503e+001     3.13895056224411e+000
2.59990915656089e+006	1.41480002488383e+001     3.13859255297921e+000
2.60023924930458e+006	1.41481758951852e+001     3.13823457464393e+000
2.60056938395790e+006	1.41483515014990e+001     3.13787662723920e+000
2.60089956052616e+006	1.41485270677877e+001     3.13751871076598e+000
2.60122977901469e+006	1.41487025940595e+001     3.13716082522522e+000
2.60156003942881e+006	1.41488780803222e+001     3.13680297061786e+000
2.60189034177384e+006	1.41490535265839e+001     3.13644514694484e+000
2.60222068605512e+006	1.41492289328527e+001     3.13608735420710e+000
2.60255107227795e+006	1.41494042991365e+001     3.13572959240559e+000
2.60288150044767e+006	1.41495796254434e+001     3.13537186154124e+000
2.60321197056960e+006	1.41497549117814e+001     3.13501416161500e+000
2.60354248264908e+006	1.41499301581585e+001     3.13465649262778e+000
2.60387303669141e+006	1.41501053645827e+001     3.13429885458054e+000
2.60420363270194e+006	1.41502805310621e+001     3.13394124747420e+000
2.60453427068600e+006	1.41504556576046e+001     3.13358367130968e+000
2.60486495064890e+006	1.41506307442182e+001     3.13322612608793e+000
2.60519567259599e+006	1.41508057909110e+001     3.13286861180987e+000
2.60552643653258e+006	1.41509807976910e+001     3.13251112847641e+000
2.60585724246402e+006	1.41511557645662e+001     3.13215367608850e+000
2.60618809039563e+006	1.41513306915446e+001     3.13179625464704e+000
2.60651898033275e+006	1.41515055786342e+001     3.13143886415296e+000
2.60684991228071e+006	1.41516804258429e+001     3.13108150460718e+000
2.60718088624485e+006	1.41518552331789e+001     3.13072417601061e+000
2.60751190223049e+006	1.41520300006501e+001     3.13036687836418e+000
2.60784296024297e+006	1.41522047282645e+001     3.13000961166880e+000
2.60817406028764e+006	1.41523794160302e+001     3.12965237592537e+000
2.60850520236982e+006	1.41525540639550e+001     3.12929517113481e+000
2.60883638649485e+006	1.41527286720470e+001     3.12893799729803e+000
2.60916761266807e+006	1.41529032403143e+001     3.12858085441594e+000
2.60949888089482e+006	1.41530777687647e+001     3.12822374248944e+000
2.60983019118045e+006	1.41532522574064e+001     3.12786666151944e+000
2.61016154353028e+006	1.41534267062472e+001     3.12750961150685e+000
2.61049293794966e+006	1.41536011152953e+001     3.12715259245255e+000
2.61082437444393e+006	1.41537754845585e+001     3.12679560435746e+000
2.61115585301843e+006	1.41539498140449e+001     3.12643864722247e+000
2.61148737367851e+006	1.41541241037624e+001     3.12608172104848e+000
2.61181893642950e+006	1.41542983537191e+001     3.12572482583638e+000
2.61215054127676e+006	1.41544725639229e+001     3.12536796158707e+000
2.61248218822563e+006	1.41546467343819e+001     3.12501112830143e+000
2.61281387728145e+006	1.41548208651039e+001     3.12465432598037e+000
2.61314560844956e+006	1.41549949560970e+001     3.12429755462476e+000
2.61347738173532e+006	1.41551690073693e+001     3.12394081423550e+000
2.61380919714408e+006	1.41553430189285e+001     3.12358410481346e+000
2.61414105468117e+006	1.41555169907829e+001     3.12322742635954e+000
2.61447295435196e+006	1.41556909229402e+001     3.12287077887462e+000
2.61480489616178e+006	1.41558648154085e+001     3.12251416235958e+000
2.61513688011600e+006	1.41560386681958e+001     3.12215757681529e+000
2.61546890621995e+006	1.41562124813101e+001     3.12180102224264e+000
2.61580097447899e+006	1.41563862547593e+001     3.12144449864249e+000
2.61613308489848e+006	1.41565599885513e+001     3.12108800601573e+000
2.61646523748376e+006	1.41567336826943e+001     3.12073154436323e+000
2.61679743224019e+006	1.41569073371961e+001     3.12037511368586e+000
2.61712966917313e+006	1.41570809520647e+001     3.12001871398449e+000
2.61746194828793e+006	1.41572545273082e+001     3.11966234525998e+000
2.61779426958994e+006	1.41574280629343e+001     3.11930600751321e+000
2.61812663308452e+006	1.41576015589513e+001     3.11894970074503e+000
2.61845903877702e+006	1.41577750153669e+001     3.11859342495632e+000
2.61879148667281e+006	1.41579484321891e+001     3.11823718014793e+000
2.61912397677725e+006	1.41581218094260e+001     3.11788096632072e+000
2.61945650909569e+006	1.41582951470855e+001     3.11752478347555e+000
2.61978908363349e+006	1.41584684451755e+001     3.11716863161328e+000
2.62012170039601e+006	1.41586417037041e+001     3.11681251073477e+000
2.62045435938861e+006	1.41588149226791e+001     3.11645642084087e+000
2.62078706061666e+006	1.41589881021085e+001     3.11610036193242e+000
2.62111980408552e+006	1.41591612420004e+001     3.11574433401029e+000
2.62145258980055e+006	1.41593343423626e+001     3.11538833707532e+000
2.62178541776711e+006	1.41595074032030e+001     3.11503237112835e+000
2.62211828799057e+006	1.41596804245298e+001     3.11467643617024e+000
2.62245120047629e+006	1.41598534063508e+001     3.11432053220183e+000
2.62278415522964e+006	1.41600263486739e+001     3.11396465922395e+000
2.62311715225599e+006	1.41601992515072e+001     3.11360881723746e+000
2.62345019156070e+006	1.41603721148585e+001     3.11325300624319e+000
2.62378327314914e+006	1.41605449387358e+001     3.11289722624198e+000
2.62411639702668e+006	1.41607177231472e+001     3.11254147723467e+000
2.62444956319868e+006	1.41608904681004e+001     3.11218575922209e+000
2.62478277167053e+006	1.41610631736035e+001     3.11183007220507e+000
2.62511602244758e+006	1.41612358396644e+001     3.11147441618445e+000
2.62544931553521e+006	1.41614084662910e+001     3.11111879116106e+000
2.62578265093880e+006	1.41615810534914e+001     3.11076319713572e+000
2.62611602866371e+006	1.41617536012734e+001     3.11040763410926e+000
2.62644944871531e+006	1.41619261096449e+001     3.11005210208251e+000
2.62678291109899e+006	1.41620985786140e+001     3.10969660105630e+000
2.62711641582011e+006	1.41622710081886e+001     3.10934113103143e+000
2.62744996288405e+006	1.41624433983765e+001     3.10898569200874e+000
2.62778355229619e+006	1.41626157491858e+001     3.10863028398905e+000
2.62811718406191e+006	1.41627880606243e+001     3.10827490697317e+000
2.62845085818658e+006	1.41629603327000e+001     3.10791956096191e+000
2.62878457467557e+006	1.41631325654209e+001     3.10756424595610e+000
2.62911833353427e+006	1.41633047587948e+001     3.10720896195654e+000
2.62945213476806e+006	1.41634769128298e+001     3.10685370896405e+000
2.62978597838232e+006	1.41636490275336e+001     3.10649848697944e+000
2.63011986438243e+006	1.41638211029143e+001     3.10614329600351e+000
2.63045379277376e+006	1.41639931389798e+001     3.10578813603707e+000
2.63078776356171e+006	1.41641651357381e+001     3.10543300708092e+000
2.63112177675165e+006	1.41643370931969e+001     3.10507790913588e+000
2.63145583234897e+006	1.41645090113643e+001     3.10472284220274e+000
2.63178993035905e+006	1.41646808902482e+001     3.10436780628230e+000
2.63212407078728e+006	1.41648527298565e+001     3.10401280137537e+000
2.63245825363904e+006	1.41650245301972e+001     3.10365782748273e+000
2.63279247891972e+006	1.41651962912781e+001     3.10330288460519e+000
2.63312674663470e+006	1.41653680131071e+001     3.10294797274353e+000
2.63346105678938e+006	1.41655396956923e+001     3.10259309189856e+000
2.63379540938914e+006	1.41657113390414e+001     3.10223824207106e+000
2.63412980443937e+006	1.41658829431625e+001     3.10188342326182e+000
2.63446424194547e+006	1.41660545080634e+001     3.10152863547163e+000
2.63479872191281e+006	1.41662260337521e+001     3.10117387870128e+000
2.63513324434679e+006	1.41663975202364e+001     3.10081915295155e+000
2.63546780925281e+006	1.41665689675243e+001     3.10046445822322e+000
2.63580241663625e+006	1.41667403756237e+001     3.10010979451708e+000
2.63613706650251e+006	1.41669117445425e+001     3.09975516183390e+000
2.63647175885698e+006	1.41670830742885e+001     3.09940056017447e+000
2.63680649370506e+006	1.41672543648698e+001     3.09904598953956e+000
2.63714127105214e+006	1.41674256162942e+001     3.09869144992995e+000
2.63747609090362e+006	1.41675968285697e+001     3.09833694134642e+000
2.63781095326490e+006	1.41677680017040e+001     3.09798246378972e+000
2.63814585814136e+006	1.41679391357052e+001     3.09762801726064e+000
2.63848080553842e+006	1.41681102305811e+001     3.09727360175995e+000
2.63881579546146e+006	1.41682812863396e+001     3.09691921728840e+000
2.63915082791589e+006	1.41684523029887e+001     3.09656486384678e+000
2.63948590290710e+006	1.41686232805362e+001     3.09621054143584e+000
2.63982102044051e+006	1.41687942189900e+001     3.09585625005634e+000
2.64015618052150e+006	1.41689651183580e+001     3.09550198970905e+000
2.64049138315549e+006	1.41691359786482e+001     3.09514776039473e+000
2.64082662834786e+006	1.41693067998684e+001     3.09479356211413e+000
2.64116191610404e+006	1.41694775820264e+001     3.09443939486802e+000
2.64149724642941e+006	1.41696483251303e+001     3.09408525865715e+000
2.64183261932940e+006	1.41698190291879e+001     3.09373115348227e+000
2.64216803480939e+006	1.41699896942070e+001     3.09337707934413e+000
2.64250349287480e+006	1.41701603201956e+001     3.09302303624349e+000
2.64283899353103e+006	1.41703309071616e+001     3.09266902418110e+000
2.64317453678350e+006	1.41705014551128e+001     3.09231504315769e+000
2.64351012263760e+006	1.41706719640571e+001     3.09196109317403e+000
2.64384575109875e+006	1.41708424340024e+001     3.09160717423085e+000
2.64418142217236e+006	1.41710128649566e+001     3.09125328632889e+000
2.64451713586384e+006	1.41711832569276e+001     3.09089942946890e+000
2.64485289217860e+006	1.41713536099233e+001     3.09054560365162e+000
2.64518869112205e+006	1.41715239239515e+001     3.09019180887779e+000
2.64552453269960e+006	1.41716941990201e+001     3.08983804514814e+000
2.64586041691667e+006	1.41718644351370e+001     3.08948431246341e+000
2.64619634377867e+006	1.41720346323100e+001     3.08913061082432e+000
2.64653231329101e+006	1.41722047905471e+001     3.08877694023163e+000
2.64686832545911e+006	1.41723749098562e+001     3.08842330068605e+000
2.64720438028838e+006	1.41725449902450e+001     3.08806969218831e+000
2.64754047778425e+006	1.41727150317215e+001     3.08771611473915e+000
2.64787661795212e+006	1.41728850342935e+001     3.08736256833928e+000
2.64821280079742e+006	1.41730549979689e+001     3.08700905298944e+000
2.64854902632556e+006	1.41732249227557e+001     3.08665556869034e+000
2.64888529454197e+006	1.41733948086615e+001     3.08630211544271e+000
2.64922160545206e+006	1.41735646556944e+001     3.08594869324727e+000
2.64955795906126e+006	1.41737344638621e+001     3.08559530210473e+000
2.64989435537498e+006	1.41739042331726e+001     3.08524194201582e+000
2.65023079439864e+006	1.41740739636337e+001     3.08488861298124e+000
2.65056727613768e+006	1.41742436552532e+001     3.08453531500172e+000
2.65090380059751e+006	1.41744133080391e+001     3.08418204807796e+000
2.65124036778355e+006	1.41745829219992e+001     3.08382881221068e+000
2.65157697770124e+006	1.41747524971413e+001     3.08347560740058e+000
2.65191363035599e+006	1.41749220334733e+001     3.08312243364838e+000
2.65225032575324e+006	1.41750915310031e+001     3.08276929095477e+000
2.65258706389841e+006	1.41752609897385e+001     3.08241617932047e+000
