Freq.	1/S12         v1)
9.52913454097195e+003	         2.46869015215004e+001         8.63606377960223e+001         
9.53050590663337e+003	         2.46881777674835e+001         8.63611188111741e+001         
9.53187746965204e+003	         2.46894540059836e+001         8.63615997446755e+001         
9.53324923005636e+003	         2.46907302370028e+001         8.63620805965392e+001         
9.53462118787474e+003	         2.46920064605435e+001         8.63625613667779e+001         
9.53599334313558e+003	         2.46932826766079e+001         8.63630420554043e+001         
9.53736569586731e+003	         2.46945588851981e+001         8.63635226624312e+001         
9.53873824609834e+003	         2.46958350863164e+001         8.63640031878713e+001         
9.54011099385709e+003	         2.46971112799650e+001         8.63644836317372e+001         
9.54148393917200e+003	         2.46983874661461e+001         8.63649639940417e+001         
9.54285708207148e+003	         2.46996636448620e+001         8.63654442747975e+001         
9.54423042258398e+003	         2.47009398161148e+001         8.63659244740172e+001         
9.54560396073794e+003	         2.47022159799069e+001         8.63664045917136e+001         
9.54697769656179e+003	         2.47034921362403e+001         8.63668846278994e+001         
9.54835163008399e+003	         2.47047682851173e+001         8.63673645825872e+001         
9.54972576133299e+003	         2.47060444265401e+001         8.63678444557897e+001         
9.55110009033724e+003	         2.47073205605110e+001         8.63683242475197e+001         
9.55247461712521e+003	         2.47085966870322e+001         8.63688039577897e+001         
9.55384934172535e+003	         2.47098728061058e+001         8.63692835866125e+001         
9.55522426416613e+003	         2.47111489177340e+001         8.63697631340007e+001         
9.55659938447603e+003	         2.47124250219192e+001         8.63702425999671e+001         
9.55797470268352e+003	         2.47137011186635e+001         8.63707219845242e+001         
9.55935021881708e+003	         2.47149772079690e+001         8.63712012876847e+001         
9.56072593290520e+003	         2.47162532898381e+001         8.63716805094614e+001         
9.56210184497636e+003	         2.47175293642729e+001         8.63721596498668e+001         
9.56347795505905e+003	         2.47188054312756e+001         8.63726387089137e+001         
9.56485426318178e+003	         2.47200814908485e+001         8.63731176866146e+001         
9.56623076937304e+003	         2.47213575429938e+001         8.63735965829823e+001         
9.56760747366134e+003	         2.47226335877135e+001         8.63740753980293e+001         
9.56898437607519e+003	         2.47239096250101e+001         8.63745541317683e+001         
9.57036147664309e+003	         2.47251856548856e+001         8.63750327842120e+001         
9.57173877539357e+003	         2.47264616773423e+001         8.63755113553730e+001         
9.57311627235515e+003	         2.47277376923823e+001         8.63759898452639e+001         
9.57449396755635e+003	         2.47290137000079e+001         8.63764682538974e+001         
9.57587186102570e+003	         2.47302897002213e+001         8.63769465812860e+001         
9.57724995279174e+003	         2.47315656930247e+001         8.63774248274426e+001         
9.57862824288300e+003	         2.47328416784203e+001         8.63779029923795e+001         
9.58000673132802e+003	         2.47341176564102e+001         8.63783810761095e+001         
9.58138541815535e+003	         2.47353936269968e+001         8.63788590786452e+001         
9.58276430339354e+003	         2.47366695901821e+001         8.63793369999992e+001         
9.58414338707115e+003	         2.47379455459684e+001         8.63798148401841e+001         
9.58552266921672e+003	         2.47392214943578e+001         8.63802925992125e+001         
9.58690214985883e+003	         2.47404974353526e+001         8.63807702770971e+001         
9.58828182902604e+003	         2.47417733689551e+001         8.63812478738504e+001         
9.58966170674692e+003	         2.47430492951672e+001         8.63817253894851e+001         
9.59104178305004e+003	         2.47443252139914e+001         8.63822028240136e+001         
9.59242205796399e+003	         2.47456011254297e+001         8.63826801774487e+001         
9.59380253151734e+003	         2.47468770294843e+001         8.63831574498030e+001         
9.59518320373868e+003	         2.47481529261575e+001         8.63836346410889e+001         
9.59656407465661e+003	         2.47494288154514e+001         8.63841117513191e+001         
9.59794514429972e+003	         2.47507046973683e+001         8.63845887805062e+001         
9.59932641269660e+003	         2.47519805719102e+001         8.63850657286628e+001         
9.60070787987586e+003	         2.47532564390795e+001         8.63855425958014e+001         
9.60208954586611e+003	         2.47545322988783e+001         8.63860193819346e+001         
9.60347141069596e+003	         2.47558081513088e+001         8.63864960870751e+001         
9.60485347439403e+003	         2.47570839963732e+001         8.63869727112352e+001         
9.60623573698893e+003	         2.47583598340736e+001         8.63874492544278e+001         
9.60761819850929e+003	         2.47596356644123e+001         8.63879257166651e+001         
9.60900085898373e+003	         2.47609114873914e+001         8.63884020979600e+001         
9.61038371844089e+003	         2.47621873030132e+001         8.63888783983248e+001         
9.61176677690941e+003	         2.47634631112797e+001         8.63893546177722e+001         
9.61315003441792e+003	         2.47647389121933e+001         8.63898307563147e+001         
9.61453349099508e+003	         2.47660147057561e+001         8.63903068139649e+001         
9.61591714666952e+003	         2.47672904919702e+001         8.63907827907353e+001         
9.61730100146990e+003	         2.47685662708379e+001         8.63912586866384e+001         
9.61868505542488e+003	         2.47698420423613e+001         8.63917345016869e+001         
9.62006930856311e+003	         2.47711178065427e+001         8.63922102358931e+001         
9.62145376091327e+003	         2.47723935633841e+001         8.63926858892697e+001         
9.62283841250403e+003	         2.47736693128878e+001         8.63931614618293e+001         
9.62422326336405e+003	         2.47749450550560e+001         8.63936369535842e+001         
9.62560831352201e+003	         2.47762207898908e+001         8.63941123645471e+001         
9.62699356300660e+003	         2.47774965173945e+001         8.63945876947305e+001         
9.62837901184649e+003	         2.47787722375691e+001         8.63950629441468e+001         
9.62976466007039e+003	         2.47800479504169e+001         8.63955381128087e+001         
9.63115050770698e+003	         2.47813236559401e+001         8.63960132007286e+001         
9.63253655478497e+003	         2.47825993541408e+001         8.63964882079191e+001         
9.63392280133305e+003	         2.47838750450212e+001         8.63969631343926e+001         
9.63530924737993e+003	         2.47851507285835e+001         8.63974379801616e+001         
9.63669589295432e+003	         2.47864264048298e+001         8.63979127452387e+001         
9.63808273808494e+003	         2.47877020737624e+001         8.63983874296364e+001         
9.63946978280050e+003	         2.47889777353833e+001         8.63988620333671e+001         
9.64085702712973e+003	         2.47902533896949e+001         8.63993365564433e+001         
9.64224447110135e+003	         2.47915290366991e+001         8.63998109988777e+001         
9.64363211474410e+003	         2.47928046763983e+001         8.64002853606825e+001         
9.64501995808671e+003	         2.47940803087946e+001         8.64007596418704e+001         
9.64640800115792e+003	         2.47953559338901e+001         8.64012338424537e+001         
9.64779624398648e+003	         2.47966315516871e+001         8.64017079624450e+001         
