Freq.	S12   v1)/S21   v1)
2.58130254544324e+004	   1.14485734849325e+001   9.66977697256821e+001    
2.58167402825286e+004	   1.14502906022584e+001   9.66961084253920e+001    
2.58204556452367e+004	   1.14520075508817e+001   9.66944469533315e+001    
2.58241715426334e+004	   1.14537243302458e+001   9.66927853182059e+001    
2.58278879747958e+004	   1.14554409394915e+001   9.66911235285006e+001    
2.58316049418009e+004	   1.14571573778491e+001   9.66894615932144e+001    
2.58353224437256e+004	   1.14588736445418e+001   9.66877995216964e+001    
2.58390404806469e+004	   1.14605897387844e+001   9.66861373236574e+001    
2.58427590526417e+004	   1.14623056597854e+001   9.66844750091858e+001    
2.58464781597871e+004	   1.14640214067469e+001   9.66828125887650e+001    
2.58501978021602e+004	   1.14657369788659e+001   9.66811500732892e+001    
2.58539179798378e+004	   1.14674523753350e+001   9.66794874740811e+001    
2.58576386928972e+004	   1.14691675953438e+001   9.66778248029122e+001    
2.58613599414152e+004	   1.14708826380789e+001   9.66761620720175e+001    
2.58650817254690e+004	   1.14725975027259e+001   9.66744992941181e+001    
2.58688040451357e+004	   1.14743121884711e+001   9.66728364824422e+001    
2.58725269004923e+004	   1.14760266945021e+001   9.66711736507457e+001    
2.58762502916159e+004	   1.14777410200099e+001   9.66695108133342e+001    
2.58799742185836e+004	   1.14794551641907e+001   9.66678479850868e+001    
2.58836986814726e+004	   1.14811691261502e+001   9.66661851813009e+001    
2.58874236803599e+004	   1.14828829052958e+001   9.66645224184333e+001    
2.58911492153227e+004	   1.14845965007542e+001   9.66628597130526e+001    
2.58948752864382e+004	   1.14863099117638e+001   9.66611970825833e+001    
2.58986018937835e+004	   1.14880231375799e+001   9.66595345451516e+001    
2.59023290374357e+004	   1.14897361774782e+001   9.66578721196180e+001    
2.59060567174722e+004	   1.14914490307579e+001   9.66562098256057e+001    
2.59097849339699e+004	   1.14931616967453e+001   9.66545476835308e+001    
2.59135136870063e+004	   1.14948741747985e+001   9.66528857146378e+001    
2.59172429766584e+004	   1.14965864643108e+001   9.66512239410280e+001    
2.59209728030035e+004	   1.14982985647165e+001   9.66495623856986e+001    
2.59247031661188e+004	   1.15000104754953e+001   9.66479010725737e+001    
2.59284340660816e+004	   1.15017221961787e+001   9.66462400265430e+001    
2.59321655029692e+004	   1.15034337263550e+001   9.66445792734973e+001    
2.59358974768587e+004	   1.15051450656778e+001   9.66429188403683e+001    
2.59396299878276e+004	   1.15068562138715e+001   9.66412587551647e+001    
2.59433630359530e+004	   1.15085671707403e+001   9.66395990470143e+001    
2.59470966213123e+004	   1.15102779361754e+001   9.66379397461992e+001    
2.59508307439829e+004	   1.15119885100692e+001   9.66362808840262e+001    
2.59545654040419e+004	   1.15136988927125e+001   9.66346224935713e+001    
2.59583006015669e+004	   1.15154090842211e+001   9.66329646086553e+001    
2.59620363366350e+004	   1.15171190849395e+001   9.66313072646004e+001    
2.59657726093237e+004	   1.15188288953526e+001   9.66296504980861e+001    
2.59695094197104e+004	   1.15205385161017e+001   9.66279943471919e+001    
2.59732467678724e+004	   1.15222479479985e+001   9.66263388514380e+001    
2.59769846538871e+004	   1.15239571920403e+001   9.66246840518186e+001    
2.59807230778320e+004	   1.15256662494279e+001   9.66230299908417e+001    
2.59844620397843e+004	   1.15273751215829e+001   9.66213767125578e+001    
2.59882015398217e+004	   1.15290838101678e+001   9.66197242625942e+001    
2.59919415780214e+004	   1.15307923171069e+001   9.66180726881805e+001    
2.59956821544610e+004	   1.15325006446080e+001   9.66164220381685e+001    
2.59994232692179e+004	   1.15342087951889e+001   9.66147723630572e+001    
2.60031649223696e+004	   1.15359167716996e+001   9.66131237149946e+001    
2.60069071139936e+004	   1.15376245773522e+001   9.66114761477892e+001    
2.60106498441673e+004	   1.15393322157493e+001   9.66098297169033e+001    
2.60143931129683e+004	   1.15410396908188e+001   9.66081844792660e+001    
2.60181369204740e+004	   1.15427470072350e+001   9.66065404939542e+001    
2.60218812667621e+004	   1.15444541698702e+001   9.66048978210945e+001    
2.60256261519100e+004	   1.15461611842203e+001   9.66032565225196e+001    
2.60293715759953e+004	   1.15478680563490e+001   9.66016166615298e+001    
2.60331175390955e+004	   1.15495747929263e+001   9.65999783028021e+001    
2.60368640412882e+004	   1.15512814012727e+001   9.65983415122861e+001    
2.60406110826511e+004	   1.15529878894054e+001   9.65967063570794e+001    
2.60443586632617e+004	   1.15546942660834e+001   9.65950729052673e+001    
2.60481067831975e+004	   1.15564005408590e+001   9.65934412257468e+001    
2.60518554425363e+004	   1.15581067241266e+001   9.65918113880085e+001    
2.60556046413556e+004	   1.15598128271750e+001   9.65901834618878e+001    
2.60593543797331e+004	   1.15615188622414e+001   9.65885575172798e+001    
2.60631046577465e+004	   1.15632248425650e+001   9.65869336238082e+001    
2.60668554754733e+004	   1.15649307824413e+001   9.65853118504510e+001    
2.60706068329913e+004	   1.15666366972772e+001   9.65836922651169e+001    
2.60743587303781e+004	   1.15683426036447e+001   9.65820749341686e+001    
2.60781111677115e+004	   1.15700485192344e+001   9.65804599217064e+001    
2.60818641450691e+004	   1.15717544632978e+001   9.65788472896868e+001    
2.60856176625287e+004	   1.15734604561066e+001   9.65772370961934e+001    
2.60893717201680e+004	   1.15751665193885e+001   9.65756293954240e+001    
2.60931263180647e+004	   1.15768726762626e+001   9.65740242367046e+001    
2.60968814562966e+004	   1.15785789512744e+001   9.65724216636313e+001    
2.61006371349415e+004	   1.15802853704121e+001   9.65708217131096e+001    
2.61043933540770e+004	   1.15819919611220e+001   9.65692244143457e+001    
2.61081501137811e+004	   1.15836987523057e+001   9.65676297877475e+001    
2.61119074141314e+004	   1.15854057743042e+001   9.65660378437566e+001    
2.61156652552059e+004	   1.15871130588667e+001   9.65644485816181e+001    
2.61194236370822e+004	   1.15888206391023e+001   9.65628619880910e+001    
2.61231825598383e+004	   1.15905285494049e+001   9.65612780360919e+001    
2.61269420235520e+004	   1.15922368253609e+001   9.65596966833177e+001    
2.61307020283011e+004	   1.15939455036267e+001   9.65581178708240e+001    
2.61344625741635e+004	   1.15956546217807e+001   9.65565415216053e+001    
2.61382236612171e+004	   1.15973642181427e+001   9.65549675391810e+001    
2.61419852895397e+004	   1.15990743314649e+001   9.65533958060425e+001    
2.61457474592093e+004	   1.16007850010761e+001   9.65518261830471e+001    
2.61495101703037e+004	   1.16024962660159e+001   9.65502585071406e+001    
2.61532734229009e+004	   1.16042081651081e+001   9.65486925909763e+001    
2.61570372170789e+004	   1.16059207365132e+001   9.65471282218229e+001    
2.61608015529154e+004	   1.16076340173415e+001   9.65455651608514e+001    
2.61645664304886e+004	   1.16093480432376e+001   9.65440031426799e+001    
2.61683318498763e+004	   1.16110628479343e+001   9.65424418752072e+001    
2.61720978111565e+004	   1.16127784627822e+001   9.65408810397797e+001    
2.61758643144073e+004	   1.16144949162635e+001   9.65393202917434e+001    
2.61796313597066e+004	   1.16162122334909e+001   9.65377592613921e+001    
2.61833989471324e+004	   1.16179304357069e+001   9.65361975553699e+001    
2.61871670767627e+004	   1.16196495397871e+001   9.65346347585297e+001    
2.61909357486756e+004	   1.16213695577629e+001   9.65330704362759e+001    
2.61947049629492e+004	   1.16230904963702e+001   9.65315041373789e+001    
2.61984747196614e+004	   1.16248123566417e+001   9.65299353972707e+001    
2.62022450188903e+004	   1.16265351335488e+001   9.65283637417752e+001    
2.62060158607140e+004	   1.16282588156123e+001   9.65267886910757e+001    
2.62097872452106e+004	   1.16299833850759e+001   9.65252097649117e+001    
2.62135591724582e+004	   1.16317088171906e+001   9.65236264862992e+001    
2.62173316425349e+004	   1.16334350805687e+001   9.65220383872141e+001    
2.62211046555189e+004	   1.16351621371514e+001   9.65204450135003e+001    
2.62248782114881e+004	   1.16368899423771e+001   9.65188459299565e+001    
2.62286523105209e+004	   1.16386184454579e+001   9.65172407253192e+001    
2.62324269526953e+004	   1.16403475897592e+001   9.65156290170310e+001    
2.62362021380895e+004	   1.16420773132778e+001   9.65140104556742e+001    
2.62399778667817e+004	   1.16438075492137e+001   9.65123847289853e+001    
2.62437541388501e+004	   1.16455382266206e+001   9.65107515653343e+001    
2.62475309543729e+004	   1.16472692711237e+001   9.65091107366029e+001    
2.62513083134282e+004	   1.16490006056921e+001   9.65074620603961e+001    
2.62550862160943e+004	   1.16507321514448e+001   9.65058054015372e+001    
2.62588646624495e+004	   1.16524638284755e+001   9.65041406728274e+001    
2.62626436525720e+004	   1.16541955566768e+001   9.65024678350627e+001    
2.62664231865400e+004	   1.16559272565483e+001   9.65007868963315e+001    
2.62702032644318e+004	   1.16576588498745e+001   9.64990979104541e+001    
2.62739838863257e+004	   1.16593902608378e+001   9.64974009756610e+001    
2.62777650522999e+004	   1.16611214161016e+001   9.64956962309701e+001    
2.62815467624329e+004	   1.16628522457932e+001   9.64939838538320e+001    
2.62853290168028e+004	   1.16645826839192e+001   9.64922640565052e+001    
2.62891118154880e+004	   1.16663126687977e+001   9.64905370823183e+001    
2.62928951585668e+004	   1.16680421434001e+001   9.64888032017227e+001    
2.62966790461176e+004	   1.16697710556086e+001   9.64870627082391e+001    
2.63004634782188e+004	   1.16714993583850e+001   9.64853159143693e+001    
2.63042484549487e+004	   1.16732270098635e+001   9.64835631475756e+001    
2.63080339763857e+004	   1.16749539733625e+001   9.64818047463673e+001    
2.63118200426081e+004	   1.16766802173326e+001   9.64800410565843e+001    
2.63156066536944e+004	   1.16784057152404e+001   9.64782724279000e+001    
2.63193938097230e+004	   1.16801304454013e+001   9.64764992105990e+001    
2.63231815107724e+004	   1.16818543907690e+001   9.64747217526531e+001    
2.63269697569208e+004	   1.16835775386866e+001   9.64729403970997e+001    
2.63307585482469e+004	   1.16852998806140e+001   9.64711554797529e+001    
2.63345478848291e+004	   1.16870214117351e+001   9.64693673270517e+001    
2.63383377667457e+004	   1.16887421310395e+001   9.64675762550938e+001    
2.63421281940754e+004	   1.16904620404282e+001   9.64657825672364e+001    
2.63459191668966e+004	   1.16921811447857e+001   9.64639865537095e+001    
2.63497106852877e+004	   1.16938994515747e+001   9.64621884906310e+001    
2.63535027493274e+004	   1.16956169705347e+001   9.64603886394378e+001    
2.63572953590941e+004	   1.16973337133910e+001   9.64585872465273e+001    
2.63610885146665e+004	   1.16990496935794e+001   9.64567845431001e+001    
2.63648822161229e+004	   1.17007649259852e+001   9.64549807451661e+001    
2.63686764635420e+004	   1.17024794267005e+001   9.64531760536974e+001    
2.63724712570024e+004	   1.17041932127990e+001   9.64513706549072e+001    
2.63762665965826e+004	   1.17059063021311e+001   9.64495647206326e+001    
2.63800624823613e+004	   1.17076187131326e+001   9.64477584087897e+001    
2.63838589144170e+004	   1.17093304646575e+001   9.64459518639094e+001    
2.63876558928283e+004	   1.17110415758248e+001   9.64441452177134e+001    
2.63914534176740e+004	   1.17127520658819e+001   9.64423385897266e+001    
2.63952514890325e+004	   1.17144619540869e+001   9.64405320879181e+001    
2.63990501069827e+004	   1.17161712595044e+001   9.64387258091727e+001    
2.64028492716030e+004	   1.17178800013072e+001   9.64369198406492e+001    
2.64066489829723e+004	   1.17195881981118e+001   9.64351142593779e+001    
2.64104492411692e+004	   1.17212958683034e+001   9.64333091336028e+001    
2.64142500462724e+004	   1.17230030298830e+001   9.64315045232308e+001    
2.64180513983605e+004	   1.17247097004225e+001   9.64297004804368e+001    
2.64218532975124e+004	   1.17264158970285e+001   9.64278970502500e+001    
2.64256557438067e+004	   1.17281216363127e+001   9.64260942711091e+001    
2.64294587373222e+004	   1.17298269343703e+001   9.64242921753941e+001    
2.64332622781376e+004	   1.17315318067659e+001   9.64224907899349e+001    
2.64370663663317e+004	   1.17332362685213e+001   9.64206901364827e+001    
2.64408710019833e+004	   1.17349403341121e+001   9.64188902321633e+001    
2.64446761851712e+004	   1.17366440174639e+001   9.64170910898921e+001    
2.64484819159741e+004	   1.17383473319570e+001   9.64152927187725e+001    
2.64522881944709e+004	   1.17400502904303e+001   9.64134951244611e+001    
2.64560950207404e+004	   1.17417529051869e+001   9.64116983095022e+001    
2.64599023948613e+004	   1.17434551880079e+001   9.64099022736535e+001    
2.64637103169127e+004	   1.17451571500621e+001   9.64081070139961e+001    
2.64675187869733e+004	   1.17468588023115e+001   9.64063125259043e+001    
2.64713278051219e+004	   1.17485601549390e+001   9.64045188022494e+001    
2.64751373714375e+004	   1.17502612177524e+001   9.64027258343209e+001    
2.64789474859990e+004	   1.17519620001033e+001   9.64009336118656e+001    
2.64827581488852e+004	   1.17536625109021e+001   9.63991421232767e+001    
2.64865693601750e+004	   1.17553627586338e+001   9.63973513557695e+001    
2.64903811199474e+004	   1.17570627513750e+001   9.63955612955432e+001    
2.64941934282814e+004	   1.17587624968087e+001   9.63937719279231e+001    
2.64980062852558e+004	   1.17604620022401e+001   9.63919832374922e+001    
2.65018196909496e+004	   1.17621612746136e+001   9.63901952082145e+001    
2.65056336454418e+004	   1.17638603205276e+001   9.63884078235422e+001    
2.65094481488114e+004	   1.17655591462493e+001   9.63866210665128e+001    
2.65132632011373e+004	   1.17672577577292e+001   9.63848349198351e+001    
2.65170788024985e+004	   1.17689561606172e+001   9.63830493659759e+001    
2.65208949529742e+004	   1.17706543602742e+001   9.63812643872234e+001    
2.65247116526432e+004	   1.17723523616897e+001   9.63794799655823e+001    
2.65285289015847e+004	   1.17740501698843e+001   9.63776960835239e+001    
2.65323466998776e+004	   1.17757477893370e+001   9.63759127229950e+001    
2.65361650476010e+004	   1.17774452243878e+001   9.63741298661586e+001    
2.65399839448341e+004	   1.17791424791511e+001   9.63723474952583e+001    
