Freq.	1/S21       v1)
2.50338267114949e+006	       7.75371047302954e+001       -1.76649036660783e+002       
2.50374294028179e+006	       7.75325798341889e+001       -1.76657135293149e+002       
2.50410326126147e+006	       7.75280535067939e+001       -1.76665234570583e+002       
2.50446363409600e+006	       7.75235257469592e+001       -1.76673334491979e+002       
2.50482405879284e+006	       7.75189965535323e+001       -1.76681435056231e+002       
2.50518453535945e+006	       7.75144659253598e+001       -1.76689536262228e+002       
2.50554506380330e+006	       7.75099338612866e+001       -1.76697638108860e+002       
2.50590564413186e+006	       7.75054003601568e+001       -1.76705740595014e+002       
2.50626627635259e+006	       7.75008654208132e+001       -1.76713843719574e+002       
2.50662696047295e+006	       7.74963290420972e+001       -1.76721947481422e+002       
2.50698769650043e+006	       7.74917912228492e+001       -1.76730051879439e+002       
2.50734848444248e+006	       7.74872519619082e+001       -1.76738156912505e+002       
2.50770932430658e+006	       7.74827112581121e+001       -1.76746262579494e+002       
2.50807021610021e+006	       7.74781691102977e+001       -1.76754368879282e+002       
2.50843115983083e+006	       7.74736255173002e+001       -1.76762475810742e+002       
2.50879215550591e+006	       7.74690804779539e+001       -1.76770583372743e+002       
2.50915320313295e+006	       7.74645339910919e+001       -1.76778691564153e+002       
2.50951430271940e+006	       7.74599860555457e+001       -1.76786800383840e+002       
2.50987545427276e+006	       7.74554366701459e+001       -1.76794909830666e+002       
2.51023665780049e+006	       7.74508858337219e+001       -1.76803019903495e+002       
2.51059791331008e+006	       7.74463335451016e+001       -1.76811130601187e+002       
2.51095922080901e+006	       7.74417798031118e+001       -1.76819241922598e+002       
2.51132058030475e+006	       7.74372246065782e+001       -1.76827353866585e+002       
2.51168199180481e+006	       7.74326679543250e+001       -1.76835466432003e+002       
2.51204345531665e+006	       7.74281098451753e+001       -1.76843579617702e+002       
2.51240497084776e+006	       7.74235502779510e+001       -1.76851693422532e+002       
2.51276653840563e+006	       7.74189892514726e+001       -1.76859807845340e+002       
2.51312815799775e+006	       7.74144267645595e+001       -1.76867922884973e+002       
2.51348982963160e+006	       7.74098628160298e+001       -1.76876038540274e+002       
2.51385155331467e+006	       7.74052974047002e+001       -1.76884154810083e+002       
2.51421332905446e+006	       7.74007305293865e+001       -1.76892271693240e+002       
2.51457515685846e+006	       7.73961621889029e+001       -1.76900389188582e+002       
2.51493703673416e+006	       7.73915923820626e+001       -1.76908507294943e+002       
2.51529896868904e+006	       7.73870211076772e+001       -1.76916626011157e+002       
2.51566095273062e+006	       7.73824483645574e+001       -1.76924745336054e+002       
2.51602298886638e+006	       7.73778741515124e+001       -1.76932865268463e+002       
2.51638507710382e+006	       7.73732984673504e+001       -1.76940985807210e+002       
2.51674721745044e+006	       7.73687213108779e+001       -1.76949106951120e+002       
2.51710940991374e+006	       7.73641426809006e+001       -1.76957228699013e+002       
2.51747165450121e+006	       7.73595625762225e+001       -1.76965351049712e+002       
2.51783395122037e+006	       7.73549809956468e+001       -1.76973474002033e+002       
2.51819630007871e+006	       7.73503979379750e+001       -1.76981597554792e+002       
2.51855870108373e+006	       7.73458134020075e+001       -1.76989721706803e+002       
2.51892115424294e+006	       7.73412273865434e+001       -1.76997846456876e+002       
2.51928365956385e+006	       7.73366398903806e+001       -1.77005971803822e+002       
2.51964621705396e+006	       7.73320509123156e+001       -1.77014097746448e+002       
2.52000882672078e+006	       7.73274604511436e+001       -1.77022224283557e+002       
2.52037148857182e+006	       7.73228685056587e+001       -1.77030351413955e+002       
2.52073420261459e+006	       7.73182750746535e+001       -1.77038479136440e+002       
2.52109696885660e+006	       7.73136801569194e+001       -1.77046607449810e+002       
2.52145978730536e+006	       7.73090837512466e+001       -1.77054736352864e+002       
2.52182265796839e+006	       7.73044858564238e+001       -1.77062865844394e+002       
2.52218558085320e+006	       7.72998864712385e+001       -1.77070995923192e+002       
2.52254855596730e+006	       7.72952855944770e+001       -1.77079126588048e+002       
2.52291158331821e+006	       7.72906832249242e+001       -1.77087257837750e+002       
2.52327466291346e+006	       7.72860793613636e+001       -1.77095389671083e+002       
2.52363779476055e+006	       7.72814740025777e+001       -1.77103522086829e+002       
2.52400097886701e+006	       7.72768671473473e+001       -1.77111655083771e+002       
2.52436421524036e+006	       7.72722587944522e+001       -1.77119788660685e+002       
2.52472750388812e+006	       7.72676489426708e+001       -1.77127922816350e+002       
2.52509084481781e+006	       7.72630375907801e+001       -1.77136057549539e+002       
2.52545423803696e+006	       7.72584247375559e+001       -1.77144192859024e+002       
2.52581768355309e+006	       7.72538103817726e+001       -1.77152328743575e+002       
2.52618118137373e+006	       7.72491945222033e+001       -1.77160465201960e+002       
2.52654473150640e+006	       7.72445771576199e+001       -1.77168602232944e+002       
2.52690833395864e+006	       7.72399582867929e+001       -1.77176739835290e+002       
2.52727198873798e+006	       7.72353379084913e+001       -1.77184878007758e+002       
2.52763569585194e+006	       7.72307160214830e+001       -1.77193016749109e+002       
2.52799945530805e+006	       7.72260926245345e+001       -1.77201156058097e+002       
2.52836326711386e+006	       7.72214677164109e+001       -1.77209295933478e+002       
2.52872713127688e+006	       7.72168412958762e+001       -1.77217436374003e+002       
2.52909104780467e+006	       7.72122133616928e+001       -1.77225577378421e+002       
2.52945501670474e+006	       7.72075839126218e+001       -1.77233718945480e+002       
2.52981903798465e+006	       7.72029529474231e+001       -1.77241861073926e+002       
2.53018311165193e+006	       7.71983204648552e+001       -1.77250003762500e+002       
2.53054723771411e+006	       7.71936864636753e+001       -1.77258147009944e+002       
2.53091141617874e+006	       7.71890509426390e+001       -1.77266290814996e+002       
2.53127564705336e+006	       7.71844139005009e+001       -1.77274435176391e+002       
2.53163993034552e+006	       7.71797753360141e+001       -1.77282580092864e+002       
2.53200426606275e+006	       7.71751352479302e+001       -1.77290725563146e+002       
2.53236865421260e+006	       7.71704936349998e+001       -1.77298871585966e+002       
2.53273309480261e+006	       7.71658504959718e+001       -1.77307018160051e+002       
2.53309758784034e+006	       7.71612058295940e+001       -1.77315165284125e+002       
2.53346213333333e+006	       7.71565596346126e+001       -1.77323312956911e+002       
2.53382673128912e+006	       7.71519119097726e+001       -1.77331461177129e+002       
2.53419138171528e+006	       7.71472626538177e+001       -1.77339609943495e+002       
2.53455608461935e+006	       7.71426118654900e+001       -1.77347759254727e+002       
2.53492084000888e+006	       7.71379595435304e+001       -1.77355909109536e+002       
2.53528564789143e+006	       7.71333056866784e+001       -1.77364059506632e+002       
2.53565050827455e+006	       7.71286502936722e+001       -1.77372210444725e+002       
2.53601542116579e+006	       7.71239933632484e+001       -1.77380361922521e+002       
2.53638038657272e+006	       7.71193348941425e+001       -1.77388513938722e+002       
2.53674540450289e+006	       7.71146748850885e+001       -1.77396666492031e+002       
2.53711047496386e+006	       7.71100133348189e+001       -1.77404819581146e+002       
2.53747559796319e+006	       7.71053502420650e+001       -1.77412973204765e+002       
2.53784077350843e+006	       7.71006856055567e+001       -1.77421127361580e+002       
2.53820600160716e+006	       7.70960194240223e+001       -1.77429282050284e+002       
2.53857128226694e+006	       7.70913516961890e+001       -1.77437437269567e+002       
2.53893661549532e+006	       7.70866824207825e+001       -1.77445593018116e+002       
2.53930200129988e+006	       7.70820115965270e+001       -1.77453749294615e+002       
2.53966743968818e+006	       7.70773392221454e+001       -1.77461906097748e+002       
2.54003293066779e+006	       7.70726652963592e+001       -1.77470063426193e+002       
2.54039847424628e+006	       7.70679898178885e+001       -1.77478221278629e+002       
2.54076407043122e+006	       7.70633127854521e+001       -1.77486379653731e+002       
2.54112971923017e+006	       7.70586341977670e+001       -1.77494538550173e+002       
2.54149542065071e+006	       7.70539540535494e+001       -1.77502697966623e+002       
2.54186117470041e+006	       7.70492723515136e+001       -1.77510857901751e+002       
2.54222698138685e+006	       7.70445890903726e+001       -1.77519018354223e+002       
2.54259284071761e+006	       7.70399042688382e+001       -1.77527179322700e+002       
2.54295875270025e+006	       7.70352178856205e+001       -1.77535340805845e+002       
2.54332471734235e+006	       7.70305299394284e+001       -1.77543502802317e+002       
2.54369073465150e+006	       7.70258404289693e+001       -1.77551665310770e+002       
2.54405680463527e+006	       7.70211493529491e+001       -1.77559828329859e+002       
2.54442292730125e+006	       7.70164567100723e+001       -1.77567991858234e+002       
2.54478910265701e+006	       7.70117624990422e+001       -1.77576155894544e+002       
2.54515533071014e+006	       7.70070667185603e+001       -1.77584320437437e+002       
2.54552161146822e+006	       7.70023693673270e+001       -1.77592485485555e+002       
2.54588794493883e+006	       7.69976704440411e+001       -1.77600651037541e+002       
2.54625433112957e+006	       7.69929699473999e+001       -1.77608817092032e+002       
2.54662077004802e+006	       7.69882678760995e+001       -1.77616983647667e+002       
2.54698726170177e+006	       7.69835642288342e+001       -1.77625150703078e+002       
2.54735380609841e+006	       7.69788590042973e+001       -1.77633318256897e+002       
2.54772040324552e+006	       7.69741522011803e+001       -1.77641486307754e+002       
2.54808705315070e+006	       7.69694438181734e+001       -1.77649654854275e+002       
2.54845375582154e+006	       7.69647338539654e+001       -1.77657823895085e+002       
2.54882051126564e+006	       7.69600223072435e+001       -1.77665993428805e+002       
2.54918731949059e+006	       7.69553091766935e+001       -1.77674163454054e+002       
2.54955418050399e+006	       7.69505944609999e+001       -1.77682333969449e+002       
2.54992109431342e+006	       7.69458781588454e+001       -1.77690504973604e+002       
2.55028806092650e+006	       7.69411602689117e+001       -1.77698676465132e+002       
2.55065508035082e+006	       7.69364407898786e+001       -1.77706848442641e+002       
2.55102215259398e+006	       7.69317197204247e+001       -1.77715020904738e+002       
2.55138927766358e+006	       7.69269970592271e+001       -1.77723193850028e+002       
2.55175645556722e+006	       7.69222728049613e+001       -1.77731367277112e+002       
2.55212368631252e+006	       7.69175469563015e+001       -1.77739541184588e+002       
2.55249096990706e+006	       7.69128195119203e+001       -1.77747715571056e+002       
2.55285830635846e+006	       7.69080904704888e+001       -1.77755890435107e+002       
2.55322569567433e+006	       7.69033598306768e+001       -1.77764065775333e+002       
2.55359313786227e+006	       7.68986275911524e+001       -1.77772241590326e+002       
2.55396063292989e+006	       7.68938937505824e+001       -1.77780417878669e+002       
2.55432818088480e+006	       7.68891583076320e+001       -1.77788594638948e+002       
2.55469578173462e+006	       7.68844212609650e+001       -1.77796771869743e+002       
2.55506343548695e+006	       7.68796826092435e+001       -1.77804949569634e+002       
2.55543114214941e+006	       7.68749423511285e+001       -1.77813127737198e+002       
2.55579890172961e+006	       7.68702004852790e+001       -1.77821306371007e+002       
2.55616671423517e+006	       7.68654570103530e+001       -1.77829485469634e+002       
2.55653457967370e+006	       7.68607119250066e+001       -1.77837665031645e+002       
2.55690249805283e+006	       7.68559652278947e+001       -1.77845845055609e+002       
2.55727046938017e+006	       7.68512169176705e+001       -1.77854025540088e+002       
2.55763849366334e+006	       7.68464669929857e+001       -1.77862206483643e+002       
2.55800657090996e+006	       7.68417154524906e+001       -1.77870387884833e+002       
2.55837470112766e+006	       7.68369622948340e+001       -1.77878569742212e+002       
2.55874288432405e+006	       7.68322075186630e+001       -1.77886752054335e+002       
2.55911112050677e+006	       7.68274511226233e+001       -1.77894934819751e+002       
2.55947940968343e+006	       7.68226931053592e+001       -1.77903118037009e+002       
2.55984775186167e+006	       7.68179334655133e+001       -1.77911301704653e+002       
2.56021614704911e+006	       7.68131722017267e+001       -1.77919485821227e+002       
2.56058459525338e+006	       7.68084093126390e+001       -1.77927670385271e+002       
2.56095309648211e+006	       7.68036447968883e+001       -1.77935855395321e+002       
2.56132165074294e+006	       7.67988786531112e+001       -1.77944040849912e+002       
2.56169025804348e+006	       7.67941108799427e+001       -1.77952226747577e+002       
2.56205891839138e+006	       7.67893414760162e+001       -1.77960413086846e+002       
2.56242763179427e+006	       7.67845704399637e+001       -1.77968599866244e+002       
2.56279639825979e+006	       7.67797977704156e+001       -1.77976787084297e+002       
2.56316521779557e+006	       7.67750234660007e+001       -1.77984974739524e+002       
2.56353409040925e+006	       7.67702475253464e+001       -1.77993162830447e+002       
2.56390301610847e+006	       7.67654699470783e+001       -1.78001351355580e+002       
2.56427199490086e+006	       7.67606907298208e+001       -1.78009540313437e+002       
2.56464102679408e+006	       7.67559098721964e+001       -1.78017729702529e+002       
2.56501011179575e+006	       7.67511273728263e+001       -1.78025919521365e+002       
2.56537924991353e+006	       7.67463432303300e+001       -1.78034109768449e+002       
2.56574844115506e+006	       7.67415574433255e+001       -1.78042300442284e+002       
2.56611768552798e+006	       7.67367700104291e+001       -1.78050491541370e+002       
2.56648698303993e+006	       7.67319809302558e+001       -1.78058683064205e+002       
2.56685633369858e+006	       7.67271902014188e+001       -1.78066875009284e+002       
2.56722573751156e+006	       7.67223978225298e+001       -1.78075067375099e+002       
2.56759519448652e+006	       7.67176037921990e+001       -1.78083260160138e+002       
2.56796470463112e+006	       7.67128081090348e+001       -1.78091453362888e+002       
2.56833426795301e+006	       7.67080107716444e+001       -1.78099646981833e+002       
2.56870388445984e+006	       7.67032117786330e+001       -1.78107841015454e+002       
2.56907355415926e+006	       7.66984111286045e+001       -1.78116035462230e+002       
2.56944327705893e+006	       7.66936088201612e+001       -1.78124230320635e+002       
2.56981305316650e+006	       7.66888048519035e+001       -1.78132425589143e+002       
2.57018288248964e+006	       7.66839992224307e+001       -1.78140621266224e+002       
2.57055276503600e+006	       7.66791919303402e+001       -1.78148817350346e+002       
2.57092270081324e+006	       7.66743829742277e+001       -1.78157013839972e+002       
2.57129268982902e+006	       7.66695723526876e+001       -1.78165210733565e+002       
2.57166273209101e+006	       7.66647600643125e+001       -1.78173408029583e+002       
2.57203282760686e+006	       7.66599461076935e+001       -1.78181605726484e+002       
2.57240297638424e+006	       7.66551304814199e+001       -1.78189803822719e+002       
2.57277317843081e+006	       7.66503131840797e+001       -1.78198002316741e+002       
2.57314343375424e+006	       7.66454942142591e+001       -1.78206201206997e+002       
2.57351374236221e+006	       7.66406735705426e+001       -1.78214400491932e+002       
2.57388410426237e+006	       7.66358512515132e+001       -1.78222600169988e+002       
2.57425451946239e+006	       7.66310272557523e+001       -1.78230800239606e+002       
2.57462498796995e+006	       7.66262015818397e+001       -1.78239000699221e+002       
2.57499550979272e+006	       7.66213742283534e+001       -1.78247201547268e+002       
2.57536608493837e+006	       7.66165451938700e+001       -1.78255402782177e+002       
2.57573671341458e+006	       7.66117144769642e+001       -1.78263604402377e+002       
2.57610739522901e+006	       7.66068820762094e+001       -1.78271806406293e+002       
2.57647813038935e+006	       7.66020479901772e+001       -1.78280008792348e+002       
2.57684891890327e+006	       7.65972122174374e+001       -1.78288211558961e+002       
2.57721976077846e+006	       7.65923747565583e+001       -1.78296414704550e+002       
2.57759065602258e+006	       7.65875356061067e+001       -1.78304618227528e+002       
2.57796160464333e+006	       7.65826947646476e+001       -1.78312822126307e+002       
2.57833260664837e+006	       7.65778522307443e+001       -1.78321026399295e+002       
2.57870366204541e+006	       7.65730080029585e+001       -1.78329231044897e+002       
2.57907477084211e+006	       7.65681620798504e+001       -1.78337436061516e+002       
2.57944593304616e+006	       7.65633144599782e+001       -1.78345641447551e+002       
2.57981714866526e+006	       7.65584651418988e+001       -1.78353847201400e+002       
2.58018841770708e+006	       7.65536141241672e+001       -1.78362053321456e+002       
2.58055974017932e+006	       7.65487614053368e+001       -1.78370259806110e+002       
2.58093111608966e+006	       7.65439069839594e+001       -1.78378466653750e+002       
2.58130254544580e+006	       7.65390508585851e+001       -1.78386673862763e+002       
2.58167402825542e+006	       7.65341930277623e+001       -1.78394881431528e+002       
2.58204556452622e+006	       7.65293334900376e+001       -1.78403089358427e+002       
2.58241715426590e+006	       7.65244722439562e+001       -1.78411297641836e+002       
2.58278879748214e+006	       7.65196092880613e+001       -1.78419506280128e+002       
2.58316049418265e+006	       7.65147446208947e+001       -1.78427715271674e+002       
2.58353224437512e+006	       7.65098782409964e+001       -1.78435924614842e+002       
2.58390404806724e+006	       7.65050101469046e+001       -1.78444134307996e+002       
2.58427590526673e+006	       7.65001403371559e+001       -1.78452344349497e+002       
2.58464781598127e+006	       7.64952688102854e+001       -1.78460554737706e+002       
2.58501978021858e+006	       7.64903955648261e+001       -1.78468765470977e+002       
2.58539179798634e+006	       7.64855205993096e+001       -1.78476976547664e+002       
2.58576386929228e+006	       7.64806439122657e+001       -1.78485187966116e+002       
2.58613599414408e+006	       7.64757655022225e+001       -1.78493399724681e+002       
2.58650817254946e+006	       7.64708853677063e+001       -1.78501611821702e+002       
2.58688040451613e+006	       7.64660035072419e+001       -1.78509824255520e+002       
2.58725269005179e+006	       7.64611199193523e+001       -1.78518037024474e+002       
2.58762502916415e+006	       7.64562346025585e+001       -1.78526250126898e+002       
2.58799742186092e+006	       7.64513475553803e+001       -1.78534463561124e+002       
2.58836986814982e+006	       7.64464587763352e+001       -1.78542677325481e+002       
2.58874236803855e+006	       7.64415682639396e+001       -1.78550891418296e+002       
2.58911492153484e+006	       7.64366760167076e+001       -1.78559105837891e+002       
2.58948752864638e+006	       7.64317820331518e+001       -1.78567320582586e+002       
2.58986018938091e+006	       7.64268863117832e+001       -1.78575535650698e+002       
2.59023290374614e+006	       7.64219888511109e+001       -1.78583751040541e+002       
2.59060567174978e+006	       7.64170896496422e+001       -1.78591966750425e+002       
2.59097849339956e+006	       7.64121887058829e+001       -1.78600182778659e+002       
2.59135136870319e+006	       7.64072860183367e+001       -1.78608399123547e+002       
2.59172429766840e+006	       7.64023815855059e+001       -1.78616615783390e+002       
2.59209728030291e+006	       7.63974754058908e+001       -1.78624832756488e+002       
2.59247031661445e+006	       7.63925674779902e+001       -1.78633050041135e+002       
2.59284340661073e+006	       7.63876578003007e+001       -1.78641267635625e+002       
2.59321655029948e+006	       7.63827463713177e+001       -1.78649485538246e+002       
2.59358974768844e+006	       7.63778331895344e+001       -1.78657703747284e+002       
2.59396299878532e+006	       7.63729182534424e+001       -1.78665922261024e+002       
2.59433630359787e+006	       7.63680015615316e+001       -1.78674141077745e+002       
2.59470966213380e+006	       7.63630831122899e+001       -1.78682360195723e+002       
2.59508307440086e+006	       7.63581629042037e+001       -1.78690579613233e+002       
2.59545654040676e+006	       7.63532409357574e+001       -1.78698799328545e+002       
2.59583006015926e+006	       7.63483172054337e+001       -1.78707019339928e+002       
2.59620363366607e+006	       7.63433917117136e+001       -1.78715239645645e+002       
2.59657726093494e+006	       7.63384644530762e+001       -1.78723460243957e+002       
2.59695094197361e+006	       7.63335354279988e+001       -1.78731681133124e+002       
2.59732467678981e+006	       7.63286046349569e+001       -1.78739902311399e+002       
2.59769846539128e+006	       7.63236720724244e+001       -1.78748123777035e+002       
2.59807230778577e+006	       7.63187377388731e+001       -1.78756345528281e+002       
2.59844620398101e+006	       7.63138016327732e+001       -1.78764567563382e+002       
2.59882015398474e+006	       7.63088637525931e+001       -1.78772789880581e+002       
2.59919415780472e+006	       7.63039240967992e+001       -1.78781012478116e+002       
2.59956821544868e+006	       7.62989826638563e+001       -1.78789235354223e+002       
2.59994232692437e+006	       7.62940394522273e+001       -1.78797458507137e+002       
2.60031649223954e+006	       7.62890944603732e+001       -1.78805681935086e+002       
2.60069071140193e+006	       7.62841476867534e+001       -1.78813905636295e+002       
2.60106498441930e+006	       7.62791991298252e+001       -1.78822129608990e+002       
2.60143931129940e+006	       7.62742487880443e+001       -1.78830353851390e+002       
2.60181369204998e+006	       7.62692966598644e+001       -1.78838578361711e+002       
2.60218812667878e+006	       7.62643427437375e+001       -1.78846803138168e+002       
2.60256261519357e+006	       7.62593870381137e+001       -1.78855028178970e+002       
2.60293715760210e+006	       7.62544295414413e+001       -1.78863253482324e+002       
2.60331175391213e+006	       7.62494702521666e+001       -1.78871479046435e+002       
2.60368640413140e+006	       7.62445091687343e+001       -1.78879704869503e+002       
2.60406110826769e+006	       7.62395462895870e+001       -1.78887930949726e+002       
2.60443586632874e+006	       7.62345816131657e+001       -1.78896157285296e+002       
2.60481067832233e+006	       7.62296151379094e+001       -1.78904383874406e+002       
2.60518554425621e+006	       7.62246468622552e+001       -1.78912610715243e+002       
2.60556046413814e+006	       7.62196767846385e+001       -1.78920837805990e+002       
2.60593543797589e+006	       7.62147049034926e+001       -1.78929065144830e+002       
2.60631046577723e+006	       7.62097312172492e+001       -1.78937292729939e+002       
2.60668554754991e+006	       7.62047557243379e+001       -1.78945520559492e+002       
2.60706068330171e+006	       7.61997784231866e+001       -1.78953748631660e+002       
2.60743587304039e+006	       7.61947993122211e+001       -1.78961976944611e+002       
2.60781111677373e+006	       7.61898183898656e+001       -1.78970205496510e+002       
2.60818641450950e+006	       7.61848356545422e+001       -1.78978434285516e+002       
2.60856176625546e+006	       7.61798511046713e+001       -1.78986663309788e+002       
2.60893717201939e+006	       7.61748647386712e+001       -1.78994892567481e+002       
2.60931263180906e+006	       7.61698765549584e+001       -1.79003122056745e+002       
2.60968814563225e+006	       7.61648865519475e+001       -1.79011351775729e+002       
2.61006371349673e+006	       7.61598947280513e+001       -1.79019581722576e+002       
2.61043933541029e+006	       7.61549010816806e+001       -1.79027811895428e+002       
2.61081501138069e+006	       7.61499056112442e+001       -1.79036042292422e+002       
2.61119074141573e+006	       7.61449083151492e+001       -1.79044272911692e+002       
2.61156652552317e+006	       7.61399091918006e+001       -1.79052503751370e+002       
2.61194236371081e+006	       7.61349082396016e+001       -1.79060734809583e+002       
2.61231825598642e+006	       7.61299054569534e+001       -1.79068966084454e+002       
2.61269420235779e+006	       7.61249008422553e+001       -1.79077197574105e+002       
2.61307020283270e+006	       7.61198943939048e+001       -1.79085429276653e+002       
2.61344625741894e+006	       7.61148861102974e+001       -1.79093661190211e+002       
2.61382236612430e+006	       7.61098759898264e+001       -1.79101893312890e+002       
2.61419852895656e+006	       7.61048640308836e+001       -1.79110125642798e+002       
2.61457474592352e+006	       7.60998502318586e+001       -1.79118358178037e+002       
2.61495101703296e+006	       7.60948345911390e+001       -1.79126590916708e+002       
2.61532734229269e+006	       7.60898171071108e+001       -1.79134823856907e+002       
2.61570372171048e+006	       7.60847977781576e+001       -1.79143056996728e+002       
2.61608015529413e+006	       7.60797766026614e+001       -1.79151290334260e+002       
2.61645664305145e+006	       7.60747535790021e+001       -1.79159523867590e+002       
2.61683318499022e+006	       7.60697287055576e+001       -1.79167757594800e+002       
2.61720978111825e+006	       7.60647019807038e+001       -1.79175991513970e+002       
2.61758643144332e+006	       7.60596734028150e+001       -1.79184225623174e+002       
2.61796313597325e+006	       7.60546429702630e+001       -1.79192459920487e+002       
2.61833989471583e+006	       7.60496106814179e+001       -1.79200694403977e+002       
2.61871670767887e+006	       7.60445765346479e+001       -1.79208929071708e+002       
2.61909357487016e+006	       7.60395405283192e+001       -1.79217163921743e+002       
2.61947049629751e+006	       7.60345026607957e+001       -1.79225398952139e+002       
2.61984747196873e+006	       7.60294629304398e+001       -1.79233634160953e+002       
2.62022450189162e+006	       7.60244213356115e+001       -1.79241869546234e+002       
2.62060158607400e+006	       7.60193778746690e+001       -1.79250105106031e+002       
2.62097872452366e+006	       7.60143325459686e+001       -1.79258340838387e+002       
2.62135591724842e+006	       7.60092853478643e+001       -1.79266576741343e+002       
2.62173316425609e+006	       7.60042362787084e+001       -1.79274812812936e+002       
2.62211046555448e+006	       7.59991853368511e+001       -1.79283049051200e+002       
2.62248782115141e+006	       7.59941325206404e+001       -1.79291285454163e+002       
2.62286523105469e+006	       7.59890778284225e+001       -1.79299522019854e+002       
2.62324269527213e+006	       7.59840212585416e+001       -1.79307758746292e+002       
2.62362021381155e+006	       7.59789628093398e+001       -1.79315995631499e+002       
2.62399778668077e+006	       7.59739024791571e+001       -1.79324232673490e+002       
2.62437541388761e+006	       7.59688402663315e+001       -1.79332469870276e+002       
2.62475309543989e+006	       7.59637761691992e+001       -1.79340707219865e+002       
2.62513083134542e+006	       7.59587101860941e+001       -1.79348944720262e+002       
2.62550862161204e+006	       7.59536423153481e+001       -1.79357182369468e+002       
2.62588646624755e+006	       7.59485725552912e+001       -1.79365420165479e+002       
2.62626436525980e+006	       7.59435009042512e+001       -1.79373658106291e+002       
2.62664231865660e+006	       7.59384273605539e+001       -1.79381896189892e+002       
2.62702032644578e+006	       7.59333519225231e+001       -1.79390134414269e+002       
2.62739838863517e+006	       7.59282745884805e+001       -1.79398372777404e+002       
2.62777650523260e+006	       7.59231953567457e+001       -1.79406611277277e+002       
2.62815467624589e+006	       7.59181142256363e+001       -1.79414849911862e+002       
2.62853290168288e+006	       7.59130311934679e+001       -1.79423088679132e+002       
2.62891118155140e+006	       7.59079462585538e+001       -1.79431327577053e+002       
2.62928951585929e+006	       7.59028594192055e+001       -1.79439566603591e+002       
2.62966790461437e+006	       7.58977706737322e+001       -1.79447805756705e+002       
2.63004634782449e+006	       7.58926800204412e+001       -1.79456045034352e+002       
2.63042484549748e+006	       7.58875874576375e+001       -1.79464284434486e+002       
2.63080339764117e+006	       7.58824929836242e+001       -1.79472523955055e+002       
2.63118200426342e+006	       7.58773965967023e+001       -1.79480763594004e+002       
2.63156066537205e+006	       7.58722982951706e+001       -1.79489003349277e+002       
2.63193938097491e+006	       7.58671980773258e+001       -1.79497243218809e+002       
2.63231815107984e+006	       7.58620959414627e+001       -1.79505483200537e+002       
2.63269697569469e+006	       7.58569918858737e+001       -1.79513723292389e+002       
2.63307585482730e+006	       7.58518859088492e+001       -1.79521963492293e+002       
2.63345478848551e+006	       7.58467780086777e+001       -1.79530203798171e+002       
2.63383377667718e+006	       7.58416681836452e+001       -1.79538444207943e+002       
2.63421281941015e+006	       7.58365564320359e+001       -1.79546684719524e+002       
2.63459191669227e+006	       7.58314427521317e+001       -1.79554925330824e+002       
2.63497106853138e+006	       7.58263271422125e+001       -1.79563166039753e+002       
2.63535027493535e+006	       7.58212096005559e+001       -1.79571406844213e+002       
2.63572953591203e+006	       7.58160901254375e+001       -1.79579647742104e+002       
2.63610885146926e+006	       7.58109687151306e+001       -1.79587888731323e+002       
2.63648822161490e+006	       7.58058453679066e+001       -1.79596129809761e+002       
2.63686764635681e+006	       7.58007200820346e+001       -1.79604370975307e+002       
2.63724712570285e+006	       7.57955928557816e+001       -1.79612612225845e+002       
2.63762665966087e+006	       7.57904636874123e+001       -1.79620853559257e+002       
2.63800624823874e+006	       7.57853325751895e+001       -1.79629094973418e+002       
2.63838589144431e+006	       7.57801995173736e+001       -1.79637336466202e+002       
2.63876558928545e+006	       7.57750645122229e+001       -1.79645578035477e+002       
2.63914534177001e+006	       7.57699275579936e+001       -1.79653819679109e+002       
2.63952514890587e+006	       7.57647886529398e+001       -1.79662061394959e+002       
2.63990501070088e+006	       7.57596477953130e+001       -1.79670303180883e+002       
2.64028492716292e+006	       7.57545049833631e+001       -1.79678545034735e+002       
2.64066489829985e+006	       7.57493602153375e+001       -1.79686786954364e+002       
2.64104492411954e+006	       7.57442134894813e+001       -1.79695028937617e+002       
2.64142500462985e+006	       7.57390648040377e+001       -1.79703270982333e+002       
2.64180513983867e+006	       7.57339141572474e+001       -1.79711513086351e+002       
2.64218532975385e+006	       7.57287615473493e+001       -1.79719755247503e+002       
2.64256557438329e+006	       7.57236069725796e+001       -1.79727997463621e+002       
2.64294587373484e+006	       7.57184504311726e+001       -1.79736239732528e+002       
2.64332622781638e+006	       7.57132919213604e+001       -1.79744482052047e+002       
2.64370663663579e+006	       7.57081314413728e+001       -1.79752724419995e+002       
2.64408710020095e+006	       7.57029689894373e+001       -1.79760966834185e+002       
2.64446761851974e+006	       7.56978045637793e+001       -1.79769209292427e+002       
2.64484819160003e+006	       7.56926381626220e+001       -1.79777451792527e+002       
2.64522881944971e+006	       7.56874697841862e+001       -1.79785694332285e+002       
2.64560950207666e+006	       7.56822994266907e+001       -1.79793936909499e+002       
2.64599023948876e+006	       7.56771270883518e+001       -1.79802179521963e+002       
2.64637103169389e+006	       7.56719527673837e+001       -1.79810422167466e+002       
2.64675187869995e+006	       7.56667764619984e+001       -1.79818664843792e+002       
