Freq.	V(out)
6.47388265178930e+006	1.47542146892340e+001     1.30114536485941e+000
6.47470459654127e+006	1.47542449828810e+001     1.30098221377207e+000
6.47552664564998e+006	1.47542752689526e+001     1.30081908224415e+000
6.47634879912865e+006	1.47543055474508e+001     1.30065597027355e+000
6.47717105699055e+006	1.47543358183774e+001     1.30049287785816e+000
6.47799341924892e+006	1.47543660817342e+001     1.30032980499589e+000
6.47881588591702e+006	1.47543963375232e+001     1.30016675168463e+000
6.47963845700811e+006	1.47544265857460e+001     1.30000371792229e+000
6.48046113253544e+006	1.47544568264047e+001     1.29984070370676e+000
6.48128391251228e+006	1.47544870595010e+001     1.29967770903594e+000
6.48210679695189e+006	1.47545172850369e+001     1.29951473390773e+000
6.48292978586752e+006	1.47545475030141e+001     1.29935177832003e+000
6.48375287927244e+006	1.47545777134344e+001     1.29918884227075e+000
6.48457607717992e+006	1.47546079162999e+001     1.29902592575777e+000
6.48539937960324e+006	1.47546381116122e+001     1.29886302877901e+000
6.48622278655564e+006	1.47546682993733e+001     1.29870015133236e+000
6.48704629805042e+006	1.47546984795850e+001     1.29853729341572e+000
6.48786991410083e+006	1.47547286522492e+001     1.29837445502699e+000
6.48869363472017e+006	1.47547588173676e+001     1.29821163616407e+000
6.48951745992169e+006	1.47547889749422e+001     1.29804883682487e+000
6.49034138971869e+006	1.47548191249748e+001     1.29788605700728e+000
6.49116542412443e+006	1.47548492674672e+001     1.29772329670920e+000
6.49198956315221e+006	1.47548794024213e+001     1.29756055592854e+000
6.49281380681530e+006	1.47549095298390e+001     1.29739783466319e+000
6.49363815512699e+006	1.47549396497220e+001     1.29723513291107e+000
6.49446260810057e+006	1.47549697620722e+001     1.29707245067006e+000
6.49528716574932e+006	1.47549998668915e+001     1.29690978793807e+000
6.49611182808653e+006	1.47550299641817e+001     1.29674714471300e+000
6.49693659512550e+006	1.47550600539446e+001     1.29658452099276e+000
6.49776146687952e+006	1.47550901361822e+001     1.29642191677524e+000
6.49858644336189e+006	1.47551202108961e+001     1.29625933205835e+000
6.49941152458589e+006	1.47551502780884e+001     1.29609676683999e+000
6.50023671056484e+006	1.47551803377607e+001     1.29593422111806e+000
6.50106200131202e+006	1.47552103899151e+001     1.29577169489047e+000
6.50188739684074e+006	1.47552404345532e+001     1.29560918815511e+000
6.50271289716431e+006	1.47552704716770e+001     1.29544670090989e+000
6.50353850229603e+006	1.47553005012882e+001     1.29528423315271e+000
6.50436421224920e+006	1.47553305233888e+001     1.29512178488147e+000
6.50519002703714e+006	1.47553605379805e+001     1.29495935609408e+000
6.50601594667315e+006	1.47553905450653e+001     1.29479694678844e+000
6.50684197117055e+006	1.47554205446448e+001     1.29463455696246e+000
6.50766810054265e+006	1.47554505367211e+001     1.29447218661403e+000
6.50849433480276e+006	1.47554805212958e+001     1.29430983574106e+000
6.50932067396420e+006	1.47555104983709e+001     1.29414750434145e+000
6.51014711804030e+006	1.47555404679482e+001     1.29398519241311e+000
6.51097366704437e+006	1.47555704300295e+001     1.29382289995395e+000
6.51180032098973e+006	1.47556003846166e+001     1.29366062696185e+000
6.51262707988970e+006	1.47556303317115e+001     1.29349837343473e+000
6.51345394375762e+006	1.47556602713158e+001     1.29333613937050e+000
6.51428091260681e+006	1.47556902034316e+001     1.29317392476706e+000
6.51510798645059e+006	1.47557201280605e+001     1.29301172962230e+000
6.51593516530231e+006	1.47557500452044e+001     1.29284955393414e+000
6.51676244917528e+006	1.47557799548652e+001     1.29268739770049e+000
6.51758983808285e+006	1.47558098570447e+001     1.29252526091923e+000
6.51841733203835e+006	1.47558397517447e+001     1.29236314358829e+000
6.51924493105512e+006	1.47558696389671e+001     1.29220104570556e+000
6.52007263514649e+006	1.47558995187137e+001     1.29203896726895e+000
6.52090044432581e+006	1.47559293909862e+001     1.29187690827637e+000
6.52172835860641e+006	1.47559592557867e+001     1.29171486872571e+000
6.52255637800165e+006	1.47559891131168e+001     1.29155284861490e+000
6.52338450252487e+006	1.47560189629784e+001     1.29139084794182e+000
6.52421273218942e+006	1.47560488053733e+001     1.29122886670439e+000
6.52504106700864e+006	1.47560786403034e+001     1.29106690490051e+000
6.52586950699588e+006	1.47561084677705e+001     1.29090496252810e+000
6.52669805216450e+006	1.47561382877764e+001     1.29074303958504e+000
6.52752670252786e+006	1.47561681003230e+001     1.29058113606926e+000
6.52835545809930e+006	1.47561979054120e+001     1.29041925197866e+000
6.52918431889219e+006	1.47562277030453e+001     1.29025738731114e+000
6.53001328491989e+006	1.47562574932248e+001     1.29009554206461e+000
6.53084235619575e+006	1.47562872759522e+001     1.28993371623698e+000
6.53167153273314e+006	1.47563170512293e+001     1.28977190982615e+000
6.53250081454542e+006	1.47563468190581e+001     1.28961012283003e+000
6.53333020164596e+006	1.47563765794403e+001     1.28944835524653e+000
6.53415969404813e+006	1.47564063323778e+001     1.28928660707356e+000
6.53498929176529e+006	1.47564360778723e+001     1.28912487830901e+000
6.53581899481082e+006	1.47564658159257e+001     1.28896316895081e+000
6.53664880319810e+006	1.47564955465399e+001     1.28880147899686e+000
6.53747871694048e+006	1.47565252697165e+001     1.28863980844506e+000
6.53830873605136e+006	1.47565549854576e+001     1.28847815729332e+000
6.53913886054411e+006	1.47565846937648e+001     1.28831652553955e+000
6.53996909043210e+006	1.47566143946400e+001     1.28815491318166e+000
6.54079942572873e+006	1.47566440880850e+001     1.28799332021756e+000
6.54162986644736e+006	1.47566737741017e+001     1.28783174664515e+000
6.54246041260140e+006	1.47567034526919e+001     1.28767019246235e+000
6.54329106420422e+006	1.47567331238573e+001     1.28750865766705e+000
6.54412182126921e+006	1.47567627875998e+001     1.28734714225718e+000
6.54495268380976e+006	1.47567924439213e+001     1.28718564623064e+000
6.54578365183926e+006	1.47568220928234e+001     1.28702416958534e+000
6.54661472537112e+006	1.47568517343082e+001     1.28686271231918e+000
6.54744590441871e+006	1.47568813683773e+001     1.28670127443008e+000
6.54827718899544e+006	1.47569109950326e+001     1.28653985591594e+000
6.54910857911471e+006	1.47569406142758e+001     1.28637845677468e+000
6.54994007478991e+006	1.47569702261089e+001     1.28621707700421e+000
6.55077167603446e+006	1.47569998305337e+001     1.28605571660242e+000
6.55160338286174e+006	1.47570294275519e+001     1.28589437556725e+000
6.55243519528517e+006	1.47570590171653e+001     1.28573305389658e+000
6.55326711331815e+006	1.47570885993758e+001     1.28557175158834e+000
6.55409913697410e+006	1.47571181741852e+001     1.28541046864043e+000
6.55493126626642e+006	1.47571477415954e+001     1.28524920505077e+000
6.55576350120852e+006	1.47571773016080e+001     1.28508796081726e+000
6.55659584181382e+006	1.47572068542249e+001     1.28492673593781e+000
6.55742828809574e+006	1.47572363994480e+001     1.28476553041034e+000
6.55826084006768e+006	1.47572659372791e+001     1.28460434423276e+000
6.55909349774307e+006	1.47572954677199e+001     1.28444317740298e+000
6.55992626113533e+006	1.47573249907722e+001     1.28428202991890e+000
6.56075913025789e+006	1.47573545064380e+001     1.28412090177844e+000
6.56159210512415e+006	1.47573840147189e+001     1.28395979297951e+000
6.56242518574756e+006	1.47574135156168e+001     1.28379870352002e+000
6.56325837214154e+006	1.47574430091336e+001     1.28363763339789e+000
6.56409166431952e+006	1.47574724952709e+001     1.28347658261102e+000
6.56492506229492e+006	1.47575019740307e+001     1.28331555115732e+000
6.56575856608118e+006	1.47575314454147e+001     1.28315453903472e+000
6.56659217569174e+006	1.47575609094248e+001     1.28299354624112e+000
6.56742589114003e+006	1.47575903660627e+001     1.28283257277442e+000
6.56825971243948e+006	1.47576198153302e+001     1.28267161863255e+000
6.56909363960354e+006	1.47576492572292e+001     1.28251068381342e+000
6.56992767264565e+006	1.47576786917615e+001     1.28234976831494e+000
6.57076181157925e+006	1.47577081189288e+001     1.28218887213502e+000
6.57159605641779e+006	1.47577375387330e+001     1.28202799527158e+000
6.57243040717470e+006	1.47577669511759e+001     1.28186713772252e+000
6.57326486386344e+006	1.47577963562593e+001     1.28170629948576e+000
6.57409942649747e+006	1.47578257539849e+001     1.28154548055922e+000
6.57493409509022e+006	1.47578551443546e+001     1.28138468094080e+000
6.57576886965515e+006	1.47578845273702e+001     1.28122390062842e+000
6.57660375020572e+006	1.47579139030335e+001     1.28106313962000e+000
6.57743873675538e+006	1.47579432713463e+001     1.28090239791344e+000
6.57827382931759e+006	1.47579726323104e+001     1.28074167550667e+000
6.57910902790581e+006	1.47580019859275e+001     1.28058097239758e+000
6.57994433253350e+006	1.47580313321996e+001     1.28042028858411e+000
6.58077974321413e+006	1.47580606711283e+001     1.28025962406416e+000
6.58161525996116e+006	1.47580900027155e+001     1.28009897883565e+000
6.58245088278805e+006	1.47581193269631e+001     1.27993835289649e+000
6.58328661170828e+006	1.47581486438727e+001     1.27977774624459e+000
6.58412244673531e+006	1.47581779534462e+001     1.27961715887787e+000
6.58495838788262e+006	1.47582072556853e+001     1.27945659079425e+000
6.58579443516368e+006	1.47582365505920e+001     1.27929604199164e+000
6.58663058859196e+006	1.47582658381679e+001     1.27913551246795e+000
6.58746684818095e+006	1.47582951184149e+001     1.27897500222110e+000
6.58830321394411e+006	1.47583243913348e+001     1.27881451124901e+000
6.58913968589493e+006	1.47583536569293e+001     1.27865403954959e+000
6.58997626404690e+006	1.47583829152003e+001     1.27849358712075e+000
6.59081294841349e+006	1.47584121661495e+001     1.27833315396042e+000
6.59164973900819e+006	1.47584414097788e+001     1.27817274006650e+000
6.59248663584449e+006	1.47584706460900e+001     1.27801234543691e+000
6.59332363893588e+006	1.47584998750847e+001     1.27785197006957e+000
6.59416074829584e+006	1.47585290967649e+001     1.27769161396240e+000
6.59499796393788e+006	1.47585583111323e+001     1.27753127711331e+000
6.59583528587547e+006	1.47585875181888e+001     1.27737095952022e+000
6.59667271412213e+006	1.47586167179360e+001     1.27721066118103e+000
6.59751024869134e+006	1.47586459103758e+001     1.27705038209368e+000
6.59834788959661e+006	1.47586750955100e+001     1.27689012225608e+000
6.59918563685143e+006	1.47587042733404e+001     1.27672988166614e+000
6.60002349046931e+006	1.47587334438687e+001     1.27656966032178e+000
6.60086145046376e+006	1.47587626070968e+001     1.27640945822092e+000
6.60169951684827e+006	1.47587917630265e+001     1.27624927536148e+000
6.60253768963636e+006	1.47588209116595e+001     1.27608911174137e+000
6.60337596884154e+006	1.47588500529976e+001     1.27592896735850e+000
6.60421435447731e+006	1.47588791870426e+001     1.27576884221081e+000
6.60505284655719e+006	1.47589083137963e+001     1.27560873629620e+000
6.60589144509469e+006	1.47589374332604e+001     1.27544864961259e+000
6.60673015010334e+006	1.47589665454369e+001     1.27528858215790e+000
6.60756896159664e+006	1.47589956503274e+001     1.27512853393005e+000
6.60840787958812e+006	1.47590247479337e+001     1.27496850492696e+000
6.60924690409130e+006	1.47590538382577e+001     1.27480849514655e+000
6.61008603511970e+006	1.47590829213011e+001     1.27464850458673e+000
6.61092527268685e+006	1.47591119970656e+001     1.27448853324542e+000
6.61176461680628e+006	1.47591410655532e+001     1.27432858112054e+000
6.61260406749150e+006	1.47591701267655e+001     1.27416864821001e+000
6.61344362475605e+006	1.47591991807044e+001     1.27400873451176e+000
6.61428328861347e+006	1.47592282273716e+001     1.27384884002369e+000
6.61512305907729e+006	1.47592572667689e+001     1.27368896474372e+000
6.61596293616103e+006	1.47592862988980e+001     1.27352910866979e+000
6.61680291987825e+006	1.47593153237609e+001     1.27336927179980e+000
6.61764301024247e+006	1.47593443413592e+001     1.27320945413167e+000
6.61848320726724e+006	1.47593733516948e+001     1.27304965566333e+000
6.61932351096610e+006	1.47594023547693e+001     1.27288987639270e+000
6.62016392135259e+006	1.47594313505847e+001     1.27273011631769e+000
6.62100443844026e+006	1.47594603391426e+001     1.27257037543623e+000
6.62184506224265e+006	1.47594893204449e+001     1.27241065374623e+000
6.62268579277332e+006	1.47595182944933e+001     1.27225095124562e+000
6.62352663004582e+006	1.47595472612896e+001     1.27209126793232e+000
6.62436757407369e+006	1.47595762208356e+001     1.27193160380424e+000
6.62520862487049e+006	1.47596051731331e+001     1.27177195885931e+000
6.62604978244978e+006	1.47596341181838e+001     1.27161233309544e+000
6.62689104682511e+006	1.47596630559896e+001     1.27145272651057e+000
6.62773241801005e+006	1.47596919865521e+001     1.27129313910261e+000
6.62857389601815e+006	1.47597209098732e+001     1.27113357086948e+000
6.62941548086298e+006	1.47597498259546e+001     1.27097402180910e+000
6.63025717255809e+006	1.47597787347981e+001     1.27081449191940e+000
6.63109897111707e+006	1.47598076364056e+001     1.27065498119830e+000
6.63194087655347e+006	1.47598365307787e+001     1.27049548964371e+000
6.63278288888087e+006	1.47598654179192e+001     1.27033601725356e+000
6.63362500811283e+006	1.47598942978290e+001     1.27017656402577e+000
6.63446723426293e+006	1.47599231705097e+001     1.27001712995827e+000
6.63530956734474e+006	1.47599520359632e+001     1.26985771504897e+000
6.63615200737184e+006	1.47599808941913e+001     1.26969831929581e+000
6.63699455435781e+006	1.47600097451956e+001     1.26953894269669e+000
6.63783720831623e+006	1.47600385889780e+001     1.26937958524955e+000
6.63867996926068e+006	1.47600674255402e+001     1.26922024695230e+000
6.63952283720474e+006	1.47600962548841e+001     1.26906092780287e+000
6.64036581216200e+006	1.47601250770113e+001     1.26890162779919e+000
6.64120889414604e+006	1.47601538919237e+001     1.26874234693917e+000
6.64205208317045e+006	1.47601826996230e+001     1.26858308522074e+000
6.64289537924883e+006	1.47602115001109e+001     1.26842384264182e+000
6.64373878239476e+006	1.47602402933894e+001     1.26826461920033e+000
6.64458229262184e+006	1.47602690794600e+001     1.26810541489421e+000
6.64542590994367e+006	1.47602978583247e+001     1.26794622972137e+000
6.64626963437384e+006	1.47603266299851e+001     1.26778706367974e+000
6.64711346592594e+006	1.47603553944430e+001     1.26762791676723e+000
6.64795740461359e+006	1.47603841517002e+001     1.26746878898178e+000
6.64880145045038e+006	1.47604129017584e+001     1.26730968032131e+000
6.64964560344991e+006	1.47604416446195e+001     1.26715059078375e+000
6.65048986362580e+006	1.47604703802852e+001     1.26699152036701e+000
6.65133423099165e+006	1.47604991087572e+001     1.26683246906902e+000
6.65217870556106e+006	1.47605278300373e+001     1.26667343688772e+000
6.65302328734766e+006	1.47605565441273e+001     1.26651442382101e+000
6.65386797636505e+006	1.47605852510289e+001     1.26635542986683e+000
6.65471277262684e+006	1.47606139507439e+001     1.26619645502311e+000
6.65555767614666e+006	1.47606426432741e+001     1.26603749928777e+000
6.65640268693812e+006	1.47606713286212e+001     1.26587856265872e+000
6.65724780501484e+006	1.47607000067870e+001     1.26571964513391e+000
6.65809303039044e+006	1.47607286777732e+001     1.26556074671125e+000
6.65893836307854e+006	1.47607573415816e+001     1.26540186738867e+000
6.65978380309278e+006	1.47607859982140e+001     1.26524300716410e+000
6.66062935044677e+006	1.47608146476722e+001     1.26508416603545e+000
6.66147500515414e+006	1.47608432899578e+001     1.26492534400067e+000
6.66232076722853e+006	1.47608719250726e+001     1.26476654105768e+000
6.66316663668357e+006	1.47609005530184e+001     1.26460775720439e+000
6.66401261353288e+006	1.47609291737970e+001     1.26444899243874e+000
6.66485869779011e+006	1.47609577874102e+001     1.26429024675866e+000
6.66570488946889e+006	1.47609863938595e+001     1.26413152016207e+000
6.66655118858285e+006	1.47610149931470e+001     1.26397281264689e+000
6.66739759514565e+006	1.47610435852742e+001     1.26381412421107e+000
6.66824410917092e+006	1.47610721702429e+001     1.26365545485251e+000
6.66909073067230e+006	1.47611007480549e+001     1.26349680456916e+000
6.66993745966345e+006	1.47611293187120e+001     1.26333817335893e+000
6.67078429615800e+006	1.47611578822159e+001     1.26317956121975e+000
6.67163124016962e+006	1.47611864385683e+001     1.26302096814956e+000
6.67247829171193e+006	1.47612149877711e+001     1.26286239414628e+000
6.67332545079861e+006	1.47612435298259e+001     1.26270383920784e+000
6.67417271744331e+006	1.47612720647346e+001     1.26254530333217e+000
6.67502009165968e+006	1.47613005924988e+001     1.26238678651719e+000
6.67586757346137e+006	1.47613291131203e+001     1.26222828876083e+000
6.67671516286205e+006	1.47613576266009e+001     1.26206981006103e+000
6.67756285987538e+006	1.47613861329423e+001     1.26191135041570e+000
6.67841066451502e+006	1.47614146321464e+001     1.26175290982279e+000
6.67925857679464e+006	1.47614431242147e+001     1.26159448828021e+000
6.68010659672790e+006	1.47614716091491e+001     1.26143608578590e+000
6.68095472432847e+006	1.47615000869513e+001     1.26127770233778e+000
6.68180295961002e+006	1.47615285576232e+001     1.26111933793379e+000
6.68265130258623e+006	1.47615570211663e+001     1.26096099257186e+000
6.68349975327075e+006	1.47615854775825e+001     1.26080266624991e+000
6.68434831167728e+006	1.47616139268735e+001     1.26064435896587e+000
6.68519697781949e+006	1.47616423690411e+001     1.26048607071768e+000
6.68604575171105e+006	1.47616708040870e+001     1.26032780150325e+000
6.68689463336564e+006	1.47616992320130e+001     1.26016955132054e+000
6.68774362279696e+006	1.47617276528208e+001     1.26001132016746e+000
6.68859272001867e+006	1.47617560665121e+001     1.25985310804194e+000
6.68944192504447e+006	1.47617844730887e+001     1.25969491494191e+000
6.69029123788805e+006	1.47618128725524e+001     1.25953674086531e+000
6.69114065856308e+006	1.47618412649048e+001     1.25937858581007e+000
6.69199018708327e+006	1.47618696501478e+001     1.25922044977411e+000
6.69283982346231e+006	1.47618980282831e+001     1.25906233275537e+000
6.69368956771388e+006	1.47619263993123e+001     1.25890423475178e+000
6.69453941985169e+006	1.47619547632374e+001     1.25874615576126e+000
6.69538937988944e+006	1.47619831200599e+001     1.25858809578176e+000
6.69623944784081e+006	1.47620114697817e+001     1.25843005481120e+000
6.69708962371952e+006	1.47620398124045e+001     1.25827203284752e+000
6.69793990753927e+006	1.47620681479300e+001     1.25811402988864e+000
6.69879029931375e+006	1.47620964763599e+001     1.25795604593249e+000
6.69964079905669e+006	1.47621247976961e+001     1.25779808097702e+000
6.70049140678178e+006	1.47621531119402e+001     1.25764013502015e+000
6.70134212250273e+006	1.47621814190940e+001     1.25748220805981e+000
6.70219294623326e+006	1.47622097191593e+001     1.25732430009393e+000
6.70304387798708e+006	1.47622380121377e+001     1.25716641112046e+000
6.70389491777790e+006	1.47622662980310e+001     1.25700854113732e+000
6.70474606561945e+006	1.47622945768409e+001     1.25685069014244e+000
6.70559732152543e+006	1.47623228485693e+001     1.25669285813375e+000
6.70644868550957e+006	1.47623511132177e+001     1.25653504510920e+000
6.70730015758560e+006	1.47623793707880e+001     1.25637725106671e+000
6.70815173776723e+006	1.47624076212819e+001     1.25621947600422e+000
6.70900342606820e+006	1.47624358647011e+001     1.25606171991965e+000
6.70985522250222e+006	1.47624641010474e+001     1.25590398281095e+000
6.71070712708302e+006	1.47624923303224e+001     1.25574626467604e+000
6.71155913982435e+006	1.47625205525280e+001     1.25558856551287e+000
6.71241126073993e+006	1.47625487676659e+001     1.25543088531936e+000
6.71326348984349e+006	1.47625769757378e+001     1.25527322409344e+000
6.71411582714877e+006	1.47626051767454e+001     1.25511558183306e+000
6.71496827266951e+006	1.47626333706904e+001     1.25495795853615e+000
6.71582082641944e+006	1.47626615575747e+001     1.25480035420063e+000
6.71667348841232e+006	1.47626897373998e+001     1.25464276882446e+000
6.71752625866187e+006	1.47627179101677e+001     1.25448520240555e+000
6.71837913718185e+006	1.47627460758799e+001     1.25432765494185e+000
6.71923212398600e+006	1.47627742345383e+001     1.25417012643129e+000
6.72008521908808e+006	1.47628023861445e+001     1.25401261687180e+000
6.72093842250182e+006	1.47628305307002e+001     1.25385512626132e+000
6.72179173424099e+006	1.47628586682073e+001     1.25369765459779e+000
6.72264515431933e+006	1.47628867986675e+001     1.25354020187914e+000
6.72349868275060e+006	1.47629149220824e+001     1.25338276810331e+000
6.72435231954855e+006	1.47629430384538e+001     1.25322535326822e+000
6.72520606472696e+006	1.47629711477834e+001     1.25306795737183e+000
6.72605991829956e+006	1.47629992500730e+001     1.25291058041206e+000
6.72691388028014e+006	1.47630273453243e+001     1.25275322238685e+000
6.72776795068245e+006	1.47630554335390e+001     1.25259588329414e+000
6.72862212952025e+006	1.47630835147188e+001     1.25243856313186e+000
6.72947641680732e+006	1.47631115888654e+001     1.25228126189795e+000
6.73033081255743e+006	1.47631396559807e+001     1.25212397959035e+000
6.73118531678434e+006	1.47631677160663e+001     1.25196671620699e+000
6.73203992950182e+006	1.47631957691239e+001     1.25180947174581e+000
6.73289465072366e+006	1.47632238151552e+001     1.25165224620474e+000
6.73374948046362e+006	1.47632518541621e+001     1.25149503958173e+000
6.73460441873549e+006	1.47632798861461e+001     1.25133785187471e+000
6.73545946555305e+006	1.47633079111091e+001     1.25118068308162e+000
6.73631462093007e+006	1.47633359290527e+001     1.25102353320039e+000
6.73716988488034e+006	1.47633639399787e+001     1.25086640222897e+000
6.73802525741764e+006	1.47633919438888e+001     1.25070929016529e+000
6.73888073855576e+006	1.47634199407847e+001     1.25055219700729e+000
6.73973632830850e+006	1.47634479306682e+001     1.25039512275290e+000
6.74059202668963e+006	1.47634759135409e+001     1.25023806740007e+000
6.74144783371295e+006	1.47635038894046e+001     1.25008103094674e+000
6.74230374939226e+006	1.47635318582610e+001     1.24992401339084e+000
6.74315977374134e+006	1.47635598201118e+001     1.24976701473031e+000
6.74401590677401e+006	1.47635877749588e+001     1.24961003496309e+000
6.74487214850404e+006	1.47636157228036e+001     1.24945307408711e+000
6.74572849894526e+006	1.47636436636479e+001     1.24929613210033e+000
6.74658495811145e+006	1.47636715974936e+001     1.24913920900067e+000
6.74744152601643e+006	1.47636995243423e+001     1.24898230478608e+000
6.74829820267399e+006	1.47637274441957e+001     1.24882541945449e+000
6.74915498809795e+006	1.47637553570555e+001     1.24866855300385e+000
6.75001188230211e+006	1.47637832629235e+001     1.24851170543209e+000
6.75086888530030e+006	1.47638111618014e+001     1.24835487673715e+000
6.75172599710631e+006	1.47638390536908e+001     1.24819806691698e+000
6.75258321773396e+006	1.47638669385936e+001     1.24804127596952e+000
6.75344054719707e+006	1.47638948165114e+001     1.24788450389269e+000
6.75429798550946e+006	1.47639226874459e+001     1.24772775068446e+000
6.75515553268495e+006	1.47639505513989e+001     1.24757101634274e+000
6.75601318873736e+006	1.47639784083720e+001     1.24741430086549e+000
6.75687095368051e+006	1.47640062583670e+001     1.24725760425065e+000
6.75772882752823e+006	1.47640341013855e+001     1.24710092649616e+000
6.75858681029435e+006	1.47640619374294e+001     1.24694426759995e+000
6.75944490199269e+006	1.47640897665003e+001     1.24678762755997e+000
6.76030310263708e+006	1.47641175885999e+001     1.24663100637417e+000
6.76116141224135e+006	1.47641454037299e+001     1.24647440404047e+000
6.76201983081935e+006	1.47641732118920e+001     1.24631782055682e+000
6.76287835838491e+006	1.47642010130881e+001     1.24616125592118e+000
6.76373699495185e+006	1.47642288073196e+001     1.24600471013146e+000
6.76459574053403e+006	1.47642565945885e+001     1.24584818318563e+000
6.76545459514528e+006	1.47642843748963e+001     1.24569167508161e+000
6.76631355879945e+006	1.47643121482448e+001     1.24553518581736e+000
6.76717263151038e+006	1.47643399146357e+001     1.24537871539081e+000
6.76803181329191e+006	1.47643676740706e+001     1.24522226379991e+000
6.76889110415790e+006	1.47643954265514e+001     1.24506583104259e+000
6.76975050412219e+006	1.47644231720798e+001     1.24490941711681e+000
6.77061001319864e+006	1.47644509106573e+001     1.24475302202051e+000
6.77146963140109e+006	1.47644786422857e+001     1.24459664575162e+000
6.77232935874341e+006	1.47645063669668e+001     1.24444028830809e+000
6.77318919523945e+006	1.47645340847022e+001     1.24428394968787e+000
6.77404914090307e+006	1.47645617954937e+001     1.24412762988889e+000
6.77490919574813e+006	1.47645894993429e+001     1.24397132890910e+000
6.77576935978849e+006	1.47646171962516e+001     1.24381504674645e+000
6.77662963303802e+006	1.47646448862214e+001     1.24365878339888e+000
6.77749001551057e+006	1.47646725692541e+001     1.24350253886432e+000
6.77835050722003e+006	1.47647002453513e+001     1.24334631314074e+000
6.77921110818025e+006	1.47647279145148e+001     1.24319010622606e+000
6.78007181840510e+006	1.47647555767462e+001     1.24303391811823e+000
6.78093263790847e+006	1.47647832320473e+001     1.24287774881521e+000
6.78179356670422e+006	1.47648108804198e+001     1.24272159831493e+000
6.78265460480624e+006	1.47648385218653e+001     1.24256546661533e+000
6.78351575222839e+006	1.47648661563856e+001     1.24240935371437e+000
6.78437700898456e+006	1.47648937839824e+001     1.24225325960998e+000
6.78523837508863e+006	1.47649214046573e+001     1.24209718430012e+000
6.78609985055448e+006	1.47649490184121e+001     1.24194112778272e+000
6.78696143539601e+006	1.47649766252485e+001     1.24178509005574e+000
6.78782312962708e+006	1.47650042251681e+001     1.24162907111711e+000
6.78868493326160e+006	1.47650318181727e+001     1.24147307096479e+000
6.78954684631345e+006	1.47650594042639e+001     1.24131708959672e+000
6.79040886879653e+006	1.47650869834435e+001     1.24116112701084e+000
6.79127100072472e+006	1.47651145557131e+001     1.24100518320510e+000
6.79213324211193e+006	1.47651421210745e+001     1.24084925817745e+000
6.79299559297205e+006	1.47651696795293e+001     1.24069335192583e+000
6.79385805331899e+006	1.47651972310792e+001     1.24053746444819e+000
6.79472062316663e+006	1.47652247757260e+001     1.24038159574248e+000
6.79558330252889e+006	1.47652523134713e+001     1.24022574580664e+000
6.79644609141966e+006	1.47652798443168e+001     1.24006991463862e+000
6.79730898985286e+006	1.47653073682643e+001     1.23991410223636e+000
6.79817199784239e+006	1.47653348853153e+001     1.23975830859782e+000
6.79903511540217e+006	1.47653623954716e+001     1.23960253372094e+000
6.79989834254610e+006	1.47653898987350e+001     1.23944677760366e+000
6.80076167928809e+006	1.47654173951070e+001     1.23929104024395e+000
6.80162512564206e+006	1.47654448845894e+001     1.23913532163973e+000
6.80248868162194e+006	1.47654723671838e+001     1.23897962178896e+000
6.80335234724163e+006	1.47654998428920e+001     1.23882394068960e+000
6.80421612251505e+006	1.47655273117157e+001     1.23866827833958e+000
6.80508000745614e+006	1.47655547736565e+001     1.23851263473685e+000
6.80594400207880e+006	1.47655822287161e+001     1.23835700987936e+000
6.80680810639698e+006	1.47656096768962e+001     1.23820140376507e+000
6.80767232042459e+006	1.47656371181985e+001     1.23804581639191e+000
6.80853664417556e+006	1.47656645526248e+001     1.23789024775784e+000
6.80940107766383e+006	1.47656919801766e+001     1.23773469786081e+000
6.81026562090333e+006	1.47657194008557e+001     1.23757916669876e+000
6.81113027390799e+006	1.47657468146637e+001     1.23742365426965e+000
6.81199503669175e+006	1.47657742216024e+001     1.23726816057142e+000
6.81285990926854e+006	1.47658016216734e+001     1.23711268560202e+000
6.81372489165231e+006	1.47658290148784e+001     1.23695722935940e+000
6.81458998385700e+006	1.47658564012191e+001     1.23680179184152e+000
6.81545518589655e+006	1.47658837806972e+001     1.23664637304632e+000
6.81632049778490e+006	1.47659111533144e+001     1.23649097297175e+000
6.81718591953600e+006	1.47659385190724e+001     1.23633559161575e+000
6.81805145116381e+006	1.47659658779727e+001     1.23618022897629e+000
6.81891709268227e+006	1.47659932300172e+001     1.23602488505131e+000
6.81978284410533e+006	1.47660205752075e+001     1.23586955983877e+000
6.82064870544694e+006	1.47660479135453e+001     1.23571425333660e+000
6.82151467672107e+006	1.47660752450323e+001     1.23555896554277e+000
6.82238075794167e+006	1.47661025696701e+001     1.23540369645521e+000
6.82324694912270e+006	1.47661298874605e+001     1.23524844607190e+000
6.82411325027812e+006	1.47661571984051e+001     1.23509321439077e+000
6.82497966142189e+006	1.47661845025055e+001     1.23493800140977e+000
6.82584618256798e+006	1.47662117997636e+001     1.23478280712686e+000
6.82671281373035e+006	1.47662390901809e+001     1.23462763153999e+000
6.82757955492297e+006	1.47662663737591e+001     1.23447247464711e+000
6.82844640615982e+006	1.47662936505000e+001     1.23431733644618e+000
6.82931336745485e+006	1.47663209204051e+001     1.23416221693513e+000
6.83018043882206e+006	1.47663481834762e+001     1.23400711611194e+000
